,zip_code,sa1,sa2,closing_date,list_price,sold_price,prop_type,year_built,sq_ft,bedrooms,bathrooms,sub_div,sub_area,taxes,school_district,garage_spaces,parking_spaces,basement,hoa_fees,financial_terms
31,80005,8354 Xenon Street,"Arvada, CO 80005","May 11, 2020","$900,000","$900,000",Single Family Residential,2003,5640,6,6,Hills At Standley Lake,Hills At Standley Lake,"$5,441",Jefferson County R-1,4,4,"Exterior Entry, Full, Finished, Walk-Out Access",$159,Conventional
32,80005,7595 Lewis Street,"Arvada, CO 80005","Aug 29, 2019","$899,900","$900,000",Single Family Residential,2013,4770,6,6,Sierra Vista,Sierra Vista,"$5,464",Jefferson County R-1,3,3,"Crawl Space, None",,Conventional
33,80005,8860 Deframe Street,"Arvada, CO 80005","Aug 20, 2018","$899,900","$899,900",Single Family Residential,2015,6067,8,7,Wild Grass,Wild Grass,"$9,157",Jefferson County R-1,4,4,"Daylight, Full",$36,
34,80005,8860 Deframe Street,"Arvada, CO 80005","Aug 20, 2018","$899,900","$899,900",Single Family Residential,2015,6067,8,7,Wildgrass,Wildgrass,"$9,157",Jefferson County R-1,4,4,"Daylight, Full, Finished",$36,Conventional
35,80005,8918 Devinney Court,"Arvada, CO 80005","Nov 13, 2020","$899,900","$895,000",Single Family Residential,2014,4706,3,4,Wild Grass,Wild Grass,"$8,627",Jefferson County R-1,3,3,"Exterior Entry, Full, Bath/Stubbed, Unfinished, Walk-Out Access, Sump Pump",$36,Conventional
36,80005,8095 W 88th Avenue,"Arvada, CO 80005","Sep 13, 2018","$1,095,000","$891,000",Single Family Residential,1996,4951,3,5,Hernor,Hernor,"$3,565",Jefferson County R-1,15,15,None,,"Cash, Conventional, FHA, VA"
37,80005,8095 W 88th Avenue,"Arvada, CO 80005","Sep 13, 2018","$1,095,000","$891,000",Single Family Residential,1996,4952,3,5,Westminster,Westminster,"$3,565",Jefferson County R-1,15,15,None,,Conventional
38,80005,13980 W 78th Avenue,"Arvada, CO 80005","Dec 28, 2020","$900,000","$890,000",Single Family Residential,1998,4761,4,4,Cameo Estates,Cameo Estates,"$2,759",Jefferson County R-1,3,3,Walk-Out Access,,
39,80005,8266 Urban Court,"Arvada, CO 80005","May 15, 2019","$899,900","$886,500",Single Family Residential,2006,5832,5,4,The Hills At Standley Lake,The Hills At Standley Lake,"$4,614",Jefferson County R-1,4,4,"Exterior Entry, Full, Finished, Interior Entry, Walk-Out Access, Heated",$165,Cash
40,80005,12900 W 73rd Place,"Arvada, CO 80005","Mar 30, 2021","$850,000","$880,000",Single Family Residential,2017,5136,4,4,Richards Farm,Richards Farm,"$8,227",Jefferson County R-1,3,3,"Full, Finished, Interior Entry, Bath/Stubbed, Sump Pump",,Conventional
41,80005,12831 W 74th Drive,"Arvada, CO 80005","Apr 05, 2021","$835,000","$875,000",Single Family Residential,2018,5136,3,4,Richards Farm,Richards Farm,"$8,317",Jefferson County R-1,3,3,"Exterior Entry, Full, Interior Entry, Partial, Bath/Stubbed, Walk-Out Access, Sump Pump",,Conventional
42,80005,9186 Ellis Way,"Arvada, CO 80005","Jul 22, 2020","$875,000","$875,000",Single Family Residential,2013,5155,4,3,Whisper Creek,Whisper Creek,"$8,257",Jefferson County R-1,3,3,"Full, Unfinished, Walk-Out Access",$36,Conventional
43,80005,15652 W 79th Place,"Arvada, CO 80005","Jun 03, 2020","$875,000","$873,000",Single Family Residential,1997,4385,3,4,Summertree Lane,Summertree Lane,"$5,044",Jefferson County R-1,5,5,"Crawl Space, Exterior Entry, Full, Finished, Bath/Stubbed, Unfinished, Walk-Out Access",$120,Cash
44,80005,12714 W 77th Drive,"Arvada, CO 80005","Mar 03, 2021","$870,000","$870,000",Single Family Residential,2003,4546,5,5,Double E Ranch,Double E Ranch,"$4,295",Jefferson County R-1,3,3,"Exterior Entry, Full, Finished, Sump Pump, Walk-Out Access",$87,VA
45,80005,12782 W 75th Place,"Arvada, CO 80005","Dec 18, 2020","$900,000","$865,000",Single Family Residential,2001,2332,5,3,Cameo Estates Ii,Cameo Estates Ii,"$4,072",Jefferson County R-1,3,3,Crawl Space,,Conventional
46,80005,10455 W 81st Avenue,"Arvada, CO 80005","May 08, 2020","$879,000","$860,000",Single Family Residential,1969,4033,4,3,Ponderosa Acres,Ponderosa Acres,"$4,463",Jefferson County R-1,2,2,"Exterior Entry, Finished, Interior Entry, Walk-Out Access",,Conventional
47,80005,8224 Ward Lane,"Arvada, CO 80005","Mar 04, 2020","$860,000","$860,000",Single Family Residential,2016,4282,4,3,The Hills At Standley Lake,The Hills At Standley Lake,"$5,254",Jefferson County R-1,3,3,"Daylight, Full, Finished, Interior Entry",,Conventional
48,80005,12780 W 73rd Place,"Arvada, CO 80005","Nov 25, 2020","$850,000","$850,000",Single Family Residential,2016,5280,3,4,Richards Farm,Richards Farm,"$8,097",Jefferson County R-1,6,6,"Daylight, Full, Finished, Sump Pump",$360,Conventional
49,80005,7777 Alkire Street,"Arvada, CO 80005","Jun 25, 2020","$875,000","$850,000",Single Family Residential,1977,3510,3,2,Corona Heights.,Corona Heights.,"$4,355",Jefferson County R-1,,,,,Cash
50,80005,13092 W 80th Place,"Arvada, CO 80005","Sep 16, 2019","$850,000","$850,000",Single Family Residential,2006,6209,5,4,Alkire Estates,Alkire Estates,"$5,781",Jefferson County R-1,3,3,"Daylight, Full, Interior Entry, Sump Pump, Unfinished",$120,Conventional
51,80005,13551 W 78th Avenue,"Arvada, CO 80005","Jun 30, 2020","$864,800","$844,800",Single Family Residential,1996,3508,4,3,Cameo Estates,Cameo Estates,"$4,397",Jefferson County R-1,4,4,"Finished, Partial",,Conventional
52,80005,14431 W 91st Lane,"Arvada, CO 80005","Aug 12, 2020","$850,000","$840,000",Single Family Residential,2014,5690,4,4,Whisper Creek,Whisper Creek,"$7,681",Jefferson County R-1,3,3,"Exterior Entry, Full, Finished, Walk-Out Access, Sump Pump",$38,Conventional
53,80005,14251 W 91st Lane,"Arvada, CO 80005","Jan 21, 2021","$830,000","$830,000",Single Family Residential,2013,4786,5,3,Whisper Creek,Whisper Creek,"$7,841",Jefferson County R-1,3,3,"Finished, Partial, Walk-Out Access, Sump Pump",$36,Cash
54,80005,7512 Routt Lane,"Arvada, CO 80005","Apr 26, 2021","$715,000","$827,000",Single Family Residential,2002,3964,3,4,Simms Place,Simms Place,"$4,064",Jefferson County R-1,3,3,"Full, Finished","$1,000",Conventional
55,80005,12464 W 83rd Way,"Arvada, CO 80005","Nov 29, 2018","$800,000","$826,500",Single Family Residential,2000,4960,5,5,The Hills At Standley Lake,The Hills At Standley Lake,"$4,782",Jefferson County R-1,4,4,"Full, Finished",$165,Conventional
56,80005,7617 Newman Street,"Arvada, CO 80005","Nov 10, 2020","$725,000","$826,000",Single Family Residential,1975,3635,5,3,Oak Park,Oak Park,"$3,780",Jefferson County R-1,3,3,"Daylight, Exterior Entry, Full, Finished, Interior Entry, Walk-Out Access",,Conventional
57,80005,10010 W 78th Place,"Arvada, CO 80005","Dec 01, 2020","$800,000","$825,000",Single Family Residential,1996,3840,5,4,Polisi Minor,Polisi Minor,"$4,324",Jefferson County R-1,5,5,"Crawl Space, Full, Finished, Interior Entry, Bath/Stubbed, Sump Pump",,Conventional
58,80005,8339 Arbutus Street,"Arvada, CO 80005","Apr 09, 2021","$765,000","$816,000",Single Family Residential,2006,4202,4,4,Village Of Five Parks,Village Of Five Parks,"$4,801",Jefferson County R-1,2,2,"Daylight, Full, Finished, Interior Entry",$250,Conventional
59,80005,11858 W 74th Way,"Arvada, CO 80005","Jan 31, 2020","$849,900","$815,000",Single Family Residential,1992,6078,7,6,Ridge At Harvest Lane,Ridge At Harvest Lane,"$5,020",Jefferson County R-1,3,3,"Full, Finished, Walk-Out Access",,Cash
60,80005,9305 W 77th Drive,"Arvada, CO 80005","Sep 07, 2018","$850,000","$813,000",Single Family Residential,1977,5182,6,4,Sierra Estates,Sierra Estates,"$3,261",Jefferson County R-1,2,2,"Exterior Entry, Full, Finished, Walk-Out Access, Heated",,Conventional
61,80005,8464 Braun Loop,"Arvada, CO 80005","Nov 30, 2020","$764,900","$810,000",Single Family Residential,2002,4181,5,5,Village Of Five Parks,Village Of Five Parks,"$5,156",Jefferson County R-1,3,3,"Daylight, Full, Finished",$250,Conventional
62,80005,7253 Routt Drive,"Arvada, CO 80005","Jan 03, 2020","$810,000","$809,000",Single Family Residential,1977,5185,5,4,Overlook Estates,Overlook Estates,"$4,463",Jefferson County R-1,2,2,"Daylight, Full, Finished",,Conventional
63,80005,8181 Ward Road,"Arvada, CO 80005","Nov 30, 2020","$819,000","$808,000",Single Family Residential,2018,4784,3,4,Pioneer Ridge,Pioneer Ridge,"$5,821",Jefferson County R-1,3,3,"Full, Finished, Sump Pump",$250,Conventional
64,80005,7815 Zinnia Street,"Arvada, CO 80005","Dec 08, 2020","$750,000","$800,000",Single Family Residential,2005,3586,4,4,Double E Ranch,Double E Ranch,"$3,343",Jefferson County R-1,3,3,"Finished, Walk-Out Access",$200,Conventional
65,80005,12791 W 74th Drive,"Arvada, CO 80005","Dec 18, 2020","$835,000","$797,040",Single Family Residential,2017,5136,3,4,Richards Farm,Richards Farm,"$8,048",Jefferson County R-1,3,3,"Exterior Entry, Full, Walk-Out Access, Sump Pump",,Conventional
66,80005,14035 W 86th Drive,"Arvada, CO 80005","Jun 28, 2019","$795,000","$795,000",Single Family Residential,2006,4760,4,4,Village Of Five Parks,Village Of Five Parks,"$5,598",Jefferson County R-1,3,3,"Daylight, Full, Finished, Sump Pump",$235,Conventional
67,80005,8139 Vivian Street,"Arvada, CO 80005","May 21, 2018","$799,900","$795,000",Single Family Residential,2011,3470,4,5,Pioneer Ridge,Pioneer Ridge,"$3,767",Jefferson County R-1,5,5,"Full, Heated, Sump Pump",$206,Conventional
68,80005,8917 Devinney Street,"Arvada, CO 80005","Jun 26, 2020","$819,000","$785,000",Single Family Residential,2015,4900,4,4,Wild Grass,Wild Grass,"$7,690",Jefferson County R-1,4,4,"Full, Bath/Stubbed, Unfinished, Heated, Sump Pump",$36,Conventional
69,80005,13841 W 89th Place,"Arvada, CO 80005","Apr 12, 2021","$775,000","$780,000",Single Family Residential,2015,3986,3,3,Whisper Creek,Whisper Creek,"$7,362",Jefferson County R-1,3,3,"Crawl Space, Partial, Sump Pump, Unfinished",$36,Conventional
70,80005,13841 W 89th Place,"Arvada, CO 80005","Apr 12, 2021","$775,000","$780,000",Single Family Residential,2015,3986,3,3,Whisper Creek,Whisper Creek,"$7,362",Jefferson County R-1,3,3,"Full, Bath/Stubbed",$36,
71,80005,8030 Oak Street,"Arvada, CO 80005","Dec 18, 2020","$795,000","$780,000",Single Family Residential,1993,3754,6,5,Sunset Acres,Sunset Acres,"$3,617",Jefferson County R-1,2,2,"Daylight, Partial",,
72,80005,8030 Oak Street,"Arvada, CO 80005","Dec 18, 2020","$795,000","$780,000",Single Family Residential,1993,3754,5,3,Sunset Acres,Sunset Acres,"$3,617",Jefferson County R-1,2,2,Finished,,Conventional
73,80005,12740 W 73rd Place,"Arvada, CO 80005","Sep 08, 2020","$779,000","$779,000",Single Family Residential,2016,5587,4,4,Richards Farm,Richards Farm,"$8,235",Jefferson County R-1,3,3,"Full, Bath/Stubbed, Sump Pump, Unfinished",$360,Conventional
74,80005,13625 W 86th Drive,"Arvada, CO 80005","Dec 30, 2019","$784,900","$775,000",Single Family Residential,2003,4686,4,5,Village Of Five Parks,Village Of Five Parks,"$5,267",Jefferson County R-1,3,3,Full,$231,
75,80005,7968 Newman Street,"Arvada, CO 80005","Aug 03, 2020","$750,000","$775,000",Single Family Residential,2010,4613,4,4,Cameo Estates,Cameo Estates,"$4,440",Jefferson County R-1,3,3,"Daylight, Full, Finished, Walk-Out Access",,Conventional
76,80005,13625 W 86th Drive,"Arvada, CO 80005","Dec 30, 2019","$784,900","$775,000",Single Family Residential,2003,4685,4,5,Village Of Five Parks,Village Of Five Parks,"$5,267",Jefferson County R-1,3,3,"Full, Finished, Interior Entry",$235,Conventional
77,80005,7670 Urban Court,"Arvada, CO 80005","Mar 29, 2019","$775,000","$775,000",Single Family Residential,1977,3183,5,3,Country View Estates,Country View Estates,"$3,292",Jefferson County R-1,3,3,None,,Conventional
78,80005,12056 W 75th Lane,"Arvada, CO 80005","Jul 23, 2020","$774,800","$774,800",Single Family Residential,1993,4090,4,4,Ridge At Harvest Lane,Ridge At Harvest Lane,"$4,648",Jefferson County R-1,3,3,"Full, Finished, Walk-Out Access",,Cash
79,80005,13319 W 87th Drive,"Arvada, CO 80005","Oct 07, 2020","$782,000","$773,000",Single Family Residential,2012,5251,4,4,Wildgrass At Whisper Creek,Wildgrass At Whisper Creek,"$7,841",Jefferson County R-1,3,3,Full,$35,Conventional
80,80005,11440 W 76th Way,"Arvada, CO 80005","Jul 23, 2020","$765,000","$772,500",Single Family Residential,1972,3990,6,4,Mesa Heights,Mesa Heights,"$3,772",Jefferson County R-1,2,2,"Exterior Entry, Full, Finished, Walk-Out Access",,Conventional
81,80005,8350 Coors Street,"Arvada, CO 80005","Apr 29, 2021","$698,700","$770,000",Single Family Residential,2004,3928,4,3,Village Of Five Parks,Village Of Five Parks,"$4,857",Jefferson County R-1,3,3,"Full, Bath/Stubbed, Unfinished",$250,Conventional
82,80005,12900 W 73rd Place,"Arvada, CO 80005","Aug 06, 2018","$767,000","$763,500",Single Family Residential,2017,5136,4,4,Richard's Farm,Richard's Farm,"$3,531",Jefferson County R-1,3,3,"Daylight, Full, Sump Pump",$360,"Cash, Conventional"
83,80005,12900 W 73rd Place,"Arvada, CO 80005","Aug 06, 2018","$767,000","$763,500",Single Family Residential,2017,5136,4,4,Richard's Farm,Richard's Farm,"$3,531",Jefferson County R-1,3,3,"Daylight, Full, Finished, Sump Pump",$360,Cash
84,80005,11027 W 72nd Avenue,"Arvada, CO 80005","Feb 26, 2021","$725,000","$760,000",Single Family Residential,1979,2760,4,3,,,"$2,631",Jefferson County R-1,2,2,,,Conventional
85,80005,13308 W 87th Terrace,"Arvada, CO 80005","Oct 15, 2020","$725,000","$760,000",Single Family Residential,2014,3556,3,3,Whisper Creek,Whisper Creek,"$6,942",Jefferson County R-1,3,3,"Full, Interior Entry, Bath/Stubbed, Unfinished",$36,Conventional
86,80005,9156 Ellis Way,"Arvada, CO 80005","Sep 08, 2020","$769,000","$757,000",Single Family Residential,2013,4488,5,4,Whisper Creek,Whisper Creek,"$7,347",Jefferson County R-1,3,3,"Full, Finished, Walk-Out Access",$36,Cash
87,80005,14121 W 86th Place,"Arvada, CO 80005","Nov 30, 2020","$735,000","$755,000",Single Family Residential,2005,4681,4,5,Village Of Five Parks,Village Of Five Parks,"$5,684",Jefferson County R-1,2,2,,$250,
88,80005,14121 W 86th Place,"Arvada, CO 80005","Nov 30, 2020","$735,000","$755,000",Single Family Residential,2005,4681,4,5,Village Of Five Parks,Village Of Five Parks,"$5,684",Jefferson County R-1,2,2,"Full, Finished, Interior Entry",$250,Conventional
89,80005,13605 W 86th Drive,"Arvada, CO 80005","Jun 27, 2019","$775,000","$755,000",Single Family Residential,2003,4826,5,4,Village Of Five Parks,Village Of Five Parks,"$5,412",Jefferson County R-1,2,2,"Full, Finished, Sump Pump",$235,Cash
90,80005,13274 W 86th Drive,"Arvada, CO 80005","Apr 13, 2021","$750,000","$750,000",Single Family Residential,2003,4334,4,4,Village At Five Parks,Village At Five Parks,"$5,107",Jefferson County R-1,3,3,Finished,"$1,000",Conventional
91,80005,13920 W 89th Loop,"Arvada, CO 80005","Jun 16, 2020","$749,900","$750,000",Single Family Residential,2015,4326,5,5,Whisper Creek,Whisper Creek,"$7,538",Jefferson County R-1,3,3,"Crawl Space, Full",$36,"Cash, Conventional, FHA, VA"
92,80005,13528 W 87th Terrace,"Arvada, CO 80005","Sep 30, 2019","$750,000","$750,000",Single Family Residential,2013,5434,3,3,Wild Grass,Wild Grass,"$7,379",Jefferson County R-1,3,3,"Full, Bath/Stubbed, Unfinished",$36,"Cash, Conventional, VA"
93,80005,9094 Gardenia Street,"Arvada, CO 80005","Dec 21, 2020","$759,900","$750,000",Single Family Residential,2013,4094,5,5,Whisper Creek,Whisper Creek,"$7,704",Jefferson County R-1,3,3,"Finished, Sump Pump",$36,Conventional
94,80005,12529 W 77th Place,"Arvada, CO 80005","Sep 11, 2020","$749,900","$750,000",Single Family Residential,2004,4000,3,4,Double E Ranch,Double E Ranch,"$3,869",Jefferson County R-1,5,5,"Crawl Space, Daylight, Finished, Partial, Sump Pump",$87,Conventional
95,80005,13920 W 89th Loop,"Arvada, CO 80005","Jun 16, 2020","$749,900","$750,000",Single Family Residential,2015,4326,5,5,Whisper Creek,Whisper Creek,"$7,538",Jefferson County R-1,3,3,"Crawl Space, Finished, Partial, Sump Pump",$36,Conventional
96,80005,10355 W 79th Way,"Arvada, CO 80005","Feb 11, 2020","$750,000","$750,000",Single Family Residential,1954,2917,3,3,Oberon Acres,Oberon Acres,"$4,320",Jefferson County R-1,8,8,"Partial, Unfinished",,Conventional
97,80005,13528 W 87th Terrace,"Arvada, CO 80005","Sep 30, 2019","$750,000","$750,000",Single Family Residential,2013,5453,3,3,Wild Grass,Wild Grass,"$7,379",Jefferson County R-1,3,3,"Full, Bath/Stubbed, Unfinished",$36,Conventional
98,80005,8260 Queen Street,"Arvada, CO 80005","Apr 22, 2019","$765,000","$749,024",Single Family Residential,1964,3034,4,3,Churchill Downs,Churchill Downs,"$3,911",Jefferson County R-1,2,2,"Crawl Space, None",$200,Cash
99,80005,10500 W 80th Avenue,"Arvada, CO 80005","Jul 27, 2020","$749,900","$745,000",Single Family Residential,1954,2538,5,3,Oberon Acres,Oberon Acres,"$3,346",Jefferson County R-1,8,8,,,Conventional
100,80005,12660 W 75th Avenue,"Arvada, CO 80005","Aug 30, 2019","$800,000","$745,000",Single Family Residential,1976,2970,4,3,Cameo Estates,Cameo Estates,"$4,464",Jefferson County R-1,2,2,"Crawl Space, None, Sump Pump",,Conventional
101,80005,12950 W 86th Avenue,"Arvada, CO 80005","May 10, 2019","$790,000","$745,000",Single Family Residential,1972,2558,3,3,Mace Subdivision,Mace Subdivision,"$1,880",Jefferson County R-1,2,2,"Crawl Space, Full, Finished, Interior Entry",,Conventional
102,80005,13107 W 73rd Lane,"Arvada, CO 80005","Apr 22, 2020","$739,900","$744,000",Single Family Residential,2017,4533,3,3,Richards Farm,Richards Farm,"$7,349",Jefferson County R-1,3,3,"Full, Interior Entry, Bath/Stubbed, Sump Pump, Unfinished",$360,Conventional
103,80005,8744 Deframe Court,"Arvada, CO 80005","Feb 26, 2021","$710,000","$742,000",Single Family Residential,2008,3771,4,4,Wild Grass,Wild Grass,"$7,712",Jefferson County R-1,2,2,"Crawl Space, Finished, Partial",$130,Conventional
104,80005,11674 W 76th Lane,"Arvada, CO 80005","Oct 03, 2019","$747,000","$741,000",Single Family Residential,2003,4035,4,4,Fox Haven Farms,Fox Haven Farms,"$3,936",Jefferson County R-1,3,3,Full,,"Cash, Conventional, FHA, VA"
105,80005,11674 W 76th Lane,"Arvada, CO 80005","Oct 03, 2019","$747,000","$741,000",Single Family Residential,2003,4035,4,4,Fox Haven Farms,Fox Haven Farms,"$3,936",Jefferson County R-1,3,3,"Exterior Entry, Full, Finished, Walk-Out Access, Heated",,Conventional
