,zip_code,sa1,sa2,closing_date,list_price,sold_price,prop_type,year_built,sq_ft,bedrooms,bathrooms,sub_div,sub_area,taxes,school_district,garage_spaces,parking_spaces,basement,hoa_fees,financial_terms
38,80010,1980 Beeler Street,"Aurora, CO 80010","Mar 17, 2020","$775,000","$754,000",Multifamily,1956,2600,,,Northwestern Aurora,Northwestern Aurora,"$4,335",Adams-Arapahoe 28J,,,"Daylight, Exterior Entry, Walk-Out Access",,Conventional
39,80010,1755 Chester Street,"Aurora, CO 80010","Aug 26, 2020","$760,000","$752,500",Multifamily,1959,2890,,,,,"$4,455",,,,,,Cash
40,80010,2517 Kingston Street,"Aurora, CO 80010","Feb 18, 2021","$725,000","$745,000",Multifamily,1962,3600,,,Johnson Hickam,Johnson Hickam,"$5,917",Adams-Arapahoe 28J,,,,,Conventional
41,80010,1736 Boston Street,"Aurora, CO 80010","Jul 31, 2020","$725,000","$725,000",Multifamily,1961,3852,,,Aurora,Aurora,"$7,419",Adams-Arapahoe 28J,,,"Daylight, Full",,Conventional
42,80010,1301 Joliet Street,"Aurora, CO 80010","Jul 22, 2019","$739,650","$725,000",Multifamily,1951,2907,,,Aurora Heights,Aurora Heights,"$2,429",Adams-Arapahoe 28J,,,"Apartment, Crawl Space, Finished, Interior Entry, Partial, Heated",,Item1031Exchange
43,80010,1592 Lansing Street,"Aurora, CO 80010","Aug 31, 2018","$725,000","$720,000",Multifamily,1958,3830,,,Sclavenitis,Sclavenitis,"$4,623",Adams-Arapahoe 28J,,,None,,Conventional
44,80010,2592 Fulton Street,"Aurora, CO 80010","Jun 30, 2020","$735,000","$705,000",Single Family Residential,2017,2965,4,4,Central Park,Central Park,"$4,896",Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$45,Conventional
45,80010,10632 E 4th Way,"Aurora, CO 80010","Dec 18, 2019","$725,000","$700,000",Multifamily,1962,3623,,,Highland Park,Highland Park,"$2,619",Adams-Arapahoe 28J,,,"Crawl Space, None, Unfinished",,Conventional
46,80010,1725 Chester Street,"Aurora, CO 80010","Jun 20, 2018","$649,900","$700,000",Multifamily,1959,3835,,,Montview Park,Montview Park,"$2,715",Adams-Arapahoe 28J,,,"Apartment, Finished, Partial",,Conventional
47,80010,10970 E 26th Avenue,"Aurora, CO 80010","Apr 06, 2021","$699,000","$699,000",Single Family Residential,2018,3293,4,4,Central Park,Central Park,"$6,426",Adams-Arapahoe 28J,2,2,"Finished, Sump Pump",$43,VA
48,80010,1580 Lansing,"Aurora, CO 80010","Jun 10, 2019","$690,000","$680,000",Multifamily,1959,3640,,,Aurora,Aurora,"$3,253",Adams 14,,,None,,Conventional
49,80010,2552 Fulton Street,"Aurora, CO 80010","Jun 18, 2020","$679,000","$675,000",Single Family Residential,2017,3197,4,4,Central Park,Central Park,"$5,021",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry, Sump Pump",$43,Conventional
50,80010,1633 Alton Street,"Aurora, CO 80010","Mar 23, 2020","$690,000","$675,000",Multifamily,1957,3000,,,,,"$2,694",,,,,,Cash
51,80010,11560 E 26th Avenue,"Aurora, CO 80010","Apr 24, 2020","$669,000","$669,065",Single Family Residential,2019,3140,2,3,Bluff Lake At Stapleton,Bluff Lake At Stapleton,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$126,"Cash, Conventional, Item1031Exchange, FHA, VA"
52,80010,11560 E 26th Avenue,"Aurora, CO 80010","Apr 24, 2020","$669,000","$669,065",Single Family Residential,2019,3140,2,3,Central Park,Central Park,$610,Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$126,Conventional
53,80010,10599 E 25th Drive,"Aurora, CO 80010","Apr 16, 2021","$640,000","$669,000",Single Family Residential,2017,2732,4,4,Central Park,Central Park,"$6,973",Adams-Arapahoe 28J,2,2,"Full, Finished, Unfinished, Sump Pump",$43,Conventional
54,80010,11509 E 25th Drive,"Aurora, CO 80010","May 14, 2020","$662,849","$665,190",Single Family Residential,2019,3140,3,3,Bluff Lake At Stapleton,Bluff Lake At Stapleton,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$126,"Cash, Conventional, Item1031Exchange, FHA, VA"
55,80010,11509 E 25th Drive,"Aurora, CO 80010","May 14, 2020","$662,849","$665,190",Single Family Residential,2019,3140,3,3,Central Park,Central Park,,Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$126,Cash
56,80010,2567 Hanover Street,"Aurora, CO 80010","Oct 04, 2019","$675,000","$662,500",Single Family Residential,2017,3132,4,3,Central Park,Central Park,"$5,003",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry",$43,Cash
57,80010,10430 E 26th Avenue,"Aurora, CO 80010","Mar 25, 2021","$645,000","$662,000",Single Family Residential,2017,2764,4,4,Central Park,Central Park,"$7,046",Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$43,Conventional
58,80010,11500 E 26th Avenue,"Aurora, CO 80010","Jun 30, 2020","$650,000","$650,000",Single Family Residential,2019,3140,2,3,Bluff Lake At Stapleton,Bluff Lake At Stapleton,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$126,"Cash, Conventional, Item1031Exchange, FHA, VA"
59,80010,2578 Geneva Street,"Aurora, CO 80010","Apr 16, 2021","$650,000","$650,000",Single Family Residential,2017,3122,4,3,Central Park,Central Park,"$7,665",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry, Sump Pump",$43,Cash
60,80010,11500 E 26th Avenue,"Aurora, CO 80010","Jun 30, 2020","$650,000","$650,000",Single Family Residential,2019,3140,2,3,Central Park,Central Park,$610,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$126,Cash
61,80010,11278 E 25th Drive,"Aurora, CO 80010","Sep 26, 2019","$650,000","$650,000",Single Family Residential,2018,3273,3,3,Central Park,Central Park,"$1,246",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry, Heated",$43,Conventional
62,80010,11278 E 25th Drive,"Aurora, CO 80010","Mar 26, 2021","$669,900","$647,000",Single Family Residential,2018,3273,3,3,Central Park,Central Park,"$7,671",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry, Sump Pump",$43,Conventional
63,80010,11298 E 25th Drive,"Aurora, CO 80010","Oct 23, 2018","$478,000","$644,194",Single Family Residential,2018,3132,4,3,Central Park,Central Park,$671,Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry",$43,Cash
64,80010,2572 Iola Street,"Aurora, CO 80010","Dec 10, 2020","$640,000","$640,000",Single Family Residential,2018,3266,4,4,Central Park,Central Park,"$7,333",Adams-Arapahoe 28J,2,2,Finished,$43,Conventional
65,80010,10959 E 25th Drive,"Aurora, CO 80010","Mar 26, 2019","$640,000","$636,200",Single Family Residential,2018,3254,5,4,Central Park,Central Park,"$1,119",Adams-Arapahoe 28J,2,2,"Full, Finished",$43,Other
66,80010,10370 E 26th Avenue,"Aurora, CO 80010","Jul 29, 2019","$625,000","$636,000",Single Family Residential,2017,2958,4,3,Central Park,Central Park,"$4,777",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry, Heated, Sump Pump",$125,Cash
67,80010,10550 E 26th Avenue,"Aurora, CO 80010","Mar 04, 2021","$625,000","$630,000",Single Family Residential,2018,3197,3,3,Central Park,Central Park,"$7,316",Adams-Arapahoe 28J,2,2,Unfinished,$43,Conventional
68,80010,10730 E 26th Avenue,"Aurora, CO 80010","Oct 16, 2020","$635,000","$630,000",Single Family Residential,2017,2817,4,4,Central Park,Central Park,"$6,291",Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$43,FHA
69,80010,1175 Akron Street,"Aurora, CO 80010","Apr 12, 2021","$689,000","$628,000",Multifamily,1955,2900,,,,,"$3,517",,,,,,Conventional
70,80010,1159 Akron Street,"Aurora, CO 80010","Apr 12, 2021","$689,000","$627,000",Multifamily,1955,2900,,,,,"$3,554",,,,,,Conventional
71,80010,11170 E 26th Avenue,"Aurora, CO 80010","Nov 06, 2020","$635,000","$626,500",Single Family Residential,2018,3197,4,4,Central Park,Central Park,"$7,575",Adams-Arapahoe 28J,2,2,Finished,$43,Conventional
72,80010,2577 Kingston Street,"Aurora, CO 80010","Aug 28, 2018","$626,615","$626,291",Single Family Residential,2018,3119,4,4,Central Park,Central Park,"$1,119",Adams-Arapahoe 28J,2,2,"Crawl Space, Full, Finished, Bath/Stubbed, Sump Pump",$43,Conventional
73,80010,10390 E 26th Avenue,"Aurora, CO 80010","Apr 30, 2019","$625,000","$625,000",Single Family Residential,2017,3210,4,3,Central Park,Central Park,"$4,985",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry, Heated",$40,Cash
74,80010,11589 E 25th Drive,"Aurora, CO 80010","Feb 26, 2020","$629,450","$621,987",Single Family Residential,2019,3140,3,3,Bluff Lake At Stapleton,Bluff Lake At Stapleton,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$126,"Cash, Conventional, Item1031Exchange, FHA, VA"
75,80010,11589 E 25th Drive,"Aurora, CO 80010","Feb 26, 2020","$629,450","$621,987",Single Family Residential,2019,3140,3,3,Central Park,Central Park,,Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$126,Conventional
76,80010,10419 E 25th Drive,"Aurora, CO 80010","Aug 17, 2020","$625,000","$620,000",Single Family Residential,2017,2566,4,4,Central Park,Central Park,"$6,905",Adams-Arapahoe 28J,2,2,Full,$43,Conventional
77,80010,11128 E 25th Drive,"Aurora, CO 80010","Feb 18, 2020","$615,000","$615,000",Single Family Residential,2018,3210,3,3,Stapleton,Stapleton,"$1,246",Adams-Arapahoe 28J,2,2,Full,$125,
78,80010,10379 E 25th Drive,"Aurora, CO 80010","Aug 13, 2020","$625,000","$615,000",Single Family Residential,2017,2934,3,3,Central Park,Central Park,"$7,419",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry, Sump Pump",$43,Conventional
79,80010,11128 E 25th Drive,"Aurora, CO 80010","Feb 18, 2020","$615,000","$615,000",Single Family Residential,2018,3210,3,3,Central Park,Central Park,"$1,246",Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$125,VA
80,80010,2572 Fulton Street,"Aurora, CO 80010","Oct 25, 2019","$615,000","$615,000",Single Family Residential,2017,3150,3,3,Central Park,Central Park,"$4,794",Adams-Arapahoe 28J,2,2,"Full, Sump Pump, Unfinished",$43,Conventional
81,80010,11409 E 25th Drive,"Aurora, CO 80010","Jun 29, 2020","$619,000","$611,000",Single Family Residential,2018,2697,4,4,Central Park,Central Park,"$7,257",Adams-Arapahoe 28J,2,2,Finished,$43,Conventional
82,80010,2576 Kingston Street,"Aurora, CO 80010","Jul 24, 2019","$599,000","$606,000",Single Family Residential,2017,2642,4,4,Central Park,Central Park,"$4,782",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry, Sump Pump",$43,Conventional
83,80010,2590 Hanover Street,"Aurora, CO 80010","Aug 03, 2018","$610,000","$605,000",Single Family Residential,2017,2764,4,4,Central Park,Central Park,"$1,119",Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$43,Cash
84,80010,8 Lansing Street,"Aurora, CO 80010","Mar 22, 2019","$614,900","$605,000",Multifamily,1971,5088,,,Highline Villages,Highline Villages,"$2,725",Adams-Arapahoe 28J,2,2,"Full, Unfinished, Heated",,Conventional
85,80010,10479 E 25th Drive,"Aurora, CO 80010","Apr 03, 2020","$600,000","$600,000",Single Family Residential,2017,2566,4,4,Central Park,Central Park,"$4,505",Adams-Arapahoe 28J,2,2,"Full, Finished",$43,Conventional
86,80010,11288 E 25th Drive,"Aurora, CO 80010","Oct 12, 2018","$598,902","$598,902",Single Family Residential,2018,3272,3,3,Central Park,Central Park,$671,Adams-Arapahoe 28J,2,2,"Full, Finished",$150,Conventional
87,80010,11108 E 25th Drive,"Aurora, CO 80010","Jun 29, 2018","$606,343","$598,863",Single Family Residential,2018,3030,2,3,Bluff Lake,Bluff Lake,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$125,"Cash, Conventional, Item1031Exchange, FHA, VA"
88,80010,11108 E 25th Drive,"Aurora, CO 80010","Jun 29, 2018","$606,343","$598,863",Single Family Residential,2018,3030,2,3,Bluff Lake,Bluff Lake,,Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$125,Conventional
89,80010,11529 E 25th Drive,"Aurora, CO 80010","Dec 20, 2019","$598,300","$598,304",Single Family Residential,2019,3140,3,3,Bluff Lake At Stapleton,Bluff Lake At Stapleton,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$126,"Cash, Conventional, Item1031Exchange, FHA, VA"
90,80010,11529 E 25th Drive,"Aurora, CO 80010","Dec 20, 2019","$598,300","$598,304",Single Family Residential,2019,3140,3,3,Central Park,Central Park,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$126,Conventional
91,80010,2580 Hanover Street,"Aurora, CO 80010","May 29, 2020","$595,000","$595,000",Single Family Residential,2017,2808,3,3,Central Park,Central Park,"$7,056",Adams-Arapahoe 28J,2,2,"Unfinished, Sump Pump",$45,Conventional
92,80010,11569 25th Drive,"Aurora, CO 80010","Sep 11, 2019","$559,880","$594,198",Single Family Residential,2019,3040,4,3,Bluff Lake At Stapleton,Bluff Lake At Stapleton,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$126,"Cash, Conventional, Item1031Exchange, FHA, VA"
93,80010,11569 E 25th Drive,"Aurora, CO 80010","Sep 11, 2019","$559,880","$594,198",Single Family Residential,2019,3040,4,3,Central Park,Central Park,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$126,Conventional
94,80010,11208 E 25th Drive,"Aurora, CO 80010","May 24, 2018","$591,337","$591,337",Single Family Residential,2018,3030,3,3,Bluff Lake,Bluff Lake,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$125,"Cash, Conventional, Item1031Exchange, FHA, VA"
95,80010,11208 E 25th Drive,"Aurora, CO 80010","May 24, 2018","$591,337","$591,337",Single Family Residential,2018,3030,4,3,Bluff Lake,Bluff Lake,,Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$125,Conventional
96,80010,11459 E 25th Drive,"Aurora, CO 80010","Aug 05, 2020","$590,000","$590,000",Single Family Residential,2018,2697,4,4,Central Park,Central Park,"$7,246",Adams-Arapahoe 28J,2,2,Finished,$43,Conventional
97,80010,11590 E 26th Avenue,"Aurora, CO 80010","Feb 28, 2020","$590,000","$589,882",Single Family Residential,2019,3140,3,3,Central Park,Central Park,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$126,"Cash, Conventional, Item1031Exchange, FHA, VA"
98,80010,11590 E 26th Avenue,"Aurora, CO 80010","Feb 28, 2020","$590,000","$589,882",Single Family Residential,2019,3140,3,3,Central Park,Central Park,,Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry, Sump Pump",$126,Conventional
99,80010,2225 Jamaica Street,"Aurora, CO 80010","Mar 30, 2021","$599,000","$585,000",Single Family Residential,2020,2250,3,2,Omichs,Omichs,"$4,236",Adams-Arapahoe 28J,2,2,,,Conventional
100,80010,10230 E 26th Avenue,"Aurora, CO 80010","Jul 30, 2020","$585,000","$585,000",Single Family Residential,2017,2624,3,3,Stapleton Aurora,Stapleton Aurora,"$6,991",Adams-Arapahoe 28J,2,2,"Full, Unfinished",$43,Conventional
101,80010,11540 E 26th Avenue,"Aurora, CO 80010","Jun 21, 2019","$618,002","$582,837",Single Family Residential,2019,3140,3,3,Bluff Lake At Stapleton,Bluff Lake At Stapleton,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$126,"Cash, Conventional, Item1031Exchange, FHA, VA"
102,80010,11540 E 26th Avenue,"Aurora, CO 80010","Jun 21, 2019","$618,002","$582,837",Single Family Residential,2019,3140,3,3,Central Park,Central Park,,Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$126,Conventional
103,80010,11130 E 26th Avenue,"Aurora, CO 80010","Dec 12, 2018","$579,000","$579,000",Single Family Residential,2018,2490,4,4,Central Park,Central Park,$671,Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$43,Conventional
104,80010,10459 E 25th Drive,"Aurora, CO 80010","Aug 24, 2020","$585,000","$576,000",Single Family Residential,2017,2727,3,3,Stapleton Bluff Lake,Stapleton Bluff Lake,"$6,969",Adams-Arapahoe 28J,2,2,"Full, Unfinished",$43,Conventional
105,80010,11469 E 25th Drive,"Aurora, CO 80010","Oct 28, 2019","$580,000","$575,000",Single Family Residential,2017,2407,4,4,Central Park,Central Park,"$1,246",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry",$43,Item1031Exchange
106,80010,56 Lansing Street,"Aurora, CO 80010","Sep 03, 2019","$590,000","$572,000",Multifamily,1971,4800,,,Lyn Acres,Lyn Acres,"$2,490",Adams-Arapahoe 28J,,,"Full, Interior Entry, Unfinished",,Conventional
107,80010,11547 E 25th Avenue,"Aurora, CO 80010","Oct 09, 2019","$504,908","$571,306",Multifamily,2019,2861,,,Stapleton - Bluff Lake,Stapleton - Bluff Lake,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$43,Conventional
108,80010,11410 E 26th Avenue,"Aurora, CO 80010","Mar 19, 2021","$535,000","$570,000",Multifamily,2018,2444,,,Bluff Lake,Bluff Lake,"$5,611",Adams-Arapahoe 28J,2,2,Unfinished,$43,Cash
109,80010,1632 Galena Street,"Aurora, CO 80010","Aug 27, 2020","$549,900","$570,000",Multifamily,1942,2300,,,Aurora West,Aurora West,"$2,906",Adams-Arapahoe 28J,,,Finished,,VA
110,80010,2572 Iola Street,"Aurora, CO 80010","Aug 21, 2018","$556,353","$568,062",Single Family Residential,2018,3119,3,3,Central Park,Central Park,"$1,119",Adams-Arapahoe 28J,2,2,"Crawl Space, Full, Bath/Stubbed, Unfinished, Sump Pump",$43,Conventional
111,80010,11350 E 26th Avenue,"Aurora, CO 80010","Jan 07, 2021","$574,999","$567,000",Multifamily,2018,2345,,,Central Park,Central Park,"$5,770",Adams-Arapahoe 28J,2,2,"Finished, Sump Pump",$43,Conventional
112,80010,11220 E 26th Avenue,"Aurora, CO 80010","Jun 12, 2020","$564,000","$566,000",Single Family Residential,2019,2877,3,3,Central Park,Central Park,"$7,067",Adams-Arapahoe 28J,2,2,"Bath/Stubbed, Sump Pump, Unfinished",$43,VA
113,80010,10650 26th Avenue,"Aurora, CO 80010","Sep 09, 2020","$565,000","$565,000",Single Family Residential,2017,3254,3,3,Stapleton / Central Park,Stapleton / Central Park,"$6,733",Adams-Arapahoe 28J,2,2,Unfinished,$43,Conventional
114,80010,1151 Akron Street,"Aurora, CO 80010","Sep 27, 2019","$625,000","$565,000",Multifamily,1960,3412,,,Lowry,Lowry,"$2,013",Adams-Arapahoe 28J,,,None,,Conventional
115,80010,11150 E 26th Avenue,"Aurora, CO 80010","Dec 05, 2018","$589,000","$565,000",Single Family Residential,2018,2746,4,3,Central Park,Central Park,$671,Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$43,Conventional
116,80010,2582 Iola Street,"Aurora, CO 80010","Jul 27, 2018","$564,413","$564,413",Single Family Residential,2018,2877,3,3,Central Park,Central Park,"$1,119",Adams-Arapahoe 28J,2,2,"Crawl Space, Full, Bath/Stubbed, Unfinished, Sump Pump",$43,Conventional
117,80010,11290 E 26th Avenue,"Aurora, CO 80010","Feb 01, 2019","$578,884","$560,000",Single Family Residential,2018,2746,4,4,Central Park,Central Park,$671,Adams-Arapahoe 28J,2,2,"Full, Finished, Sump Pump",$43,Conventional
118,80010,11148 E 25th Drive,"Aurora, CO 80010","May 30, 2018","$559,392","$559,392",Single Family Residential,2017,3030,4,3,Bluff Lake,Bluff Lake,,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$125,"Cash, Conventional, Item1031Exchange, FHA, VA"
