,zip_code,sa1,sa2,closing_date,list_price,sold_price,prop_type,year_built,sq_ft,bedrooms,bathrooms,sub_div,sub_area,taxes,school_district,garage_spaces,parking_spaces,basement,hoa_fees,financial_terms
10,80003,6646 Benton Street,"Arvada, CO 80003","Dec 30, 2020","$850,000","$850,000",Multifamily,1998,5221,,,Arvda,Arvda,"$4,102",Jefferson County R-1,4,4,"Bath/Stubbed, Unfinished",,Conventional
11,80003,7053 Vance Street,"Arvada, CO 80003","Dec 23, 2020","$835,000","$835,000",Single Family Residential,2008,3238,3,3,Hackberry Estates,Hackberry Estates,"$4,191",Jefferson County R-1,4,4,"Finished, Interior Entry, Partial, Walk-Out Access",,Conventional
12,80003,7300 W 62nd Avenue,"Arvada, CO 80003","Oct 30, 2020","$859,900","$830,000",Single Family Residential,1947,2605,5,3,Lamar Heights Area-2301,Lamar Heights Area-2301,"$3,386",Jefferson County R-1,1,1,"Exterior Entry, Full, Finished, Walk-Out Access",,Conventional
13,80003,5310 W 67th Avenue,"Arvada, CO 80003","Nov 10, 2020","$800,000","$777,600",Single Family Residential,1951,3042,3,2,Comloquoy Minor,Comloquoy Minor,"$3,029",Jefferson County R-1,2,2,Crawl Space,$400,Cash
14,80003,6646-6648 Benton Street,"Arvada, CO 80003","Aug 02, 2018","$750,000","$770,000",Multifamily,1998,5221,,,Lamar Heights,Lamar Heights,"$2,732",Jefferson County R-1,4,4,"Crawl Space, Interior Entry, Partial, Unfinished",,Conventional
15,80003,7100 W 62nd Avenue,"Arvada, CO 80003","Oct 01, 2018","$750,000","$755,000",Single Family Residential,1984,1852,3,2,Rowans Block,Rowans Block,"$3,386",Jefferson County R-1,3,3,"Full, Walk-Out Access",,"Cash, Conventional"
16,80003,7100 W 62nd Avenue,"Arvada, CO 80003","Oct 01, 2018","$750,000","$755,000",Single Family Residential,1984,1852,3,2,Rowens Block,Rowens Block,"$2,544",Jefferson County R-1,3,3,"Exterior Entry, Full, Finished, Interior Entry, Walk-Out Access, Heated",,Conventional
17,80003,6023 Gray Street,"Arvada, CO 80003","Sep 01, 2020","$750,000","$750,000",Single Family Residential,2020,3600,3,3,T Bear Estates,T Bear Estates,,Jefferson County R-1,2,2,"Crawl Space, Partial, Sump Pump",,Conventional
18,80003,7465 W 69th Place,"Arvada, CO 80003","Jan 04, 2019","$750,000","$750,000",Single Family Residential,1964,2600,8,3,Del Rey,Del Rey,"$2,523",Jefferson County R-1,,,None,,Conventional
19,80003,6285 Wadsworth Boulevard,"Arvada, CO 80003","Apr 26, 2019","$760,000","$730,000",Single Family Residential,2018,3410,5,5,Olde Town,Olde Town,"$2,957",Jefferson County R-1,3,3,"Finished, Interior Entry, Partial",,Conventional
20,80003,6404 Benton Street,"Arvada, CO 80003","Mar 18, 2020","$725,000","$715,000",Single Family Residential,1940,1585,3,2,Lamar Heights,Lamar Heights,"$2,283",Jefferson County R-1,4,4,"Crawl Space, None",,Conventional
21,80003,6291 Wadsworth Boulevard,"Arvada, CO 80003","Jun 28, 2019","$734,500","$715,000",Single Family Residential,2015,3698,6,4,Bourn Green,Bourn Green,"$3,154",Jefferson County R-1,3,3,"Finished, Interior Entry, Partial, Heated",,Conventional
22,80003,6863 Marshall Street,"Arvada, CO 80003","Mar 19, 2021","$709,900","$704,000",Single Family Residential,2020,2462,4,3,Heritage Valley,Heritage Valley,"$3,844",Jefferson County R-1,2,2,,,Conventional
23,80003,5905 W 60th Avenue,"Arvada, CO 80003","Jan 27, 2020","$725,000","$694,000",Single Family Residential,1948,3627,5,3,Lamar Heights,Lamar Heights,"$3,866",Jefferson County R-1,3,3,"Interior Entry, Partial, Unfinished",,VA
24,80003,7415 W 60th Avenue,"Arvada, CO 80003","Feb 19, 2019","$695,000","$683,000",Single Family Residential,1948,2289,4,3,Olde Town Arvada,Olde Town Arvada,"$3,135",Jefferson County R-1,4,4,"Daylight, None",,Conventional
25,80003,7434 W 70th Avenue,"Arvada, CO 80003","Dec 04, 2020","$689,000","$676,000",Single Family Residential,2005,4536,4,3,Hackberry Estates,Hackberry Estates,"$3,822",Jefferson County R-1,3,3,"Exterior Entry, Bath/Stubbed, Unfinished, Walk-Out Access",,Conventional
26,80003,7590 Wadsworth Boulevard,"Arvada, CO 80003","Sep 25, 2020","$675,000","$650,000",Single Family Residential,1953,2353,3,2,,,"$2,991",Jefferson County R-1,2,2,None,,"Cash, Conventional"
27,80003,5341 W 82nd Avenue,"Arvada, CO 80003","Mar 03, 2021","$599,000","$650,000",Single Family Residential,1953,3105,5,4,Far Horizons,Far Horizons,"$2,865",Jefferson County R-1,2,2,"Crawl Space, Finished, Partial",,Conventional
28,80003,7590 Wadsworth Boulevard,"Arvada, CO 80003","Sep 25, 2020","$675,000","$650,000",Single Family Residential,1953,2353,3,2,Arvada,Arvada,"$2,373",Jefferson County R-1,2,2,"None, Sump Pump",,Conventional
29,80003,7052 Vance Street,"Arvada, CO 80003","Jun 13, 2018","$663,000","$650,000",Single Family Residential,2005,4462,4,5,Hackberry Hill Estates,Hackberry Hill Estates,"$4,022",Jefferson County R-1,4,4,"Exterior Entry, Partial, Walk-Out Access, Heated",,Conventional
30,80003,3720 W 66th Avenue,"Arvada, CO 80003","Oct 01, 2020","$699,000","$645,000",Single Family Residential,1998,4274,5,3,Lakeshore Estates,Lakeshore Estates,"$4,991",Westminster Public Schools,3,3,Finished,,Conventional
31,80003,5840 Pierce Street,"Arvada, CO 80003","Mar 12, 2020","$675,000","$640,000",Multifamily,1959,2392,,,Old Town Arvada,Old Town Arvada,"$2,397",Jefferson County R-1,,,None,,Conventional
32,80003,6027 Pierce Street,"Arvada, CO 80003","Apr 22, 2019","$615,000","$628,000",Single Family Residential,2012,3169,4,4,Woodfork,Woodfork,"$2,924",Jefferson County R-1,3,3,"Interior Entry, Partial",$90,Conventional
33,80003,5833 Pomona Drive,"Arvada, CO 80003","Aug 20, 2018","$639,000","$622,500",Single Family Residential,1995,3810,5,4,Arbor Estates,Arbor Estates,"$1,911",Jefferson County R-1,3,3,"Full, Finished, Interior Entry, Heated",$50,Conventional
34,80003,6930 W 60th Avenue,"Arvada, CO 80003","Jul 17, 2020","$619,950","$619,950",Single Family Residential,2013,3264,4,4,"Lamar Heights, Woodfork","Lamar Heights, Woodfork","$3,430",Jefferson County R-1,2,2,"Crawl Space, Unfinished, Walk-Out Access",$90,Conventional
35,80003,4380 W 66th Avenue,"Arvada, CO 80003","Apr 09, 2021","$525,000","$615,000",Single Family Residential,1993,2664,4,3,Lakeshore,Lakeshore,"$3,740",Westminster Public Schools,2,2,,,Conventional
36,80003,5345 Wellington Parkway,"Arvada, CO 80003","Apr 12, 2021","$550,000","$615,000",Single Family Residential,1961,2376,5,3,Lamar Heights,Lamar Heights,"$2,408",Jefferson County R-1,1,1,Full,,Conventional
37,80003,7081 W 68th Place,"Arvada, CO 80003","Mar 31, 2021","$550,000","$615,000",Single Family Residential,1971,2634,4,3,Lamar Heights,Lamar Heights,"$2,161",Jefferson County R-1,2,2,Partial,,Conventional
38,80003,6838 W 74th Avenue,"Arvada, CO 80003","Jan 11, 2021","$599,000","$611,000",Single Family Residential,1963,2556,4,3,Nancy Lyn Estates,Nancy Lyn Estates,"$2,992",Jefferson County R-1,3,3,Full,,
39,80003,6838 W 74th Avenue,"Arvada, CO 80003","Jan 11, 2021","$599,000","$611,000",Single Family Residential,1963,2256,4,3,Nancy Lyn Estates,Nancy Lyn Estates,"$2,992",Jefferson County R-1,3,3,"Full, Finished",,Conventional
40,80003,8054 Gray Circle,"Arvada, CO 80003","Mar 09, 2021","$601,900","$610,000",Single Family Residential,1995,3160,4,4,Arbor Estate,Arbor Estate,"$3,376",Jefferson County R-1,2,2,Partial,$55,Conventional
41,80003,5812 Pomona Drive,"Arvada, CO 80003","Nov 24, 2020","$605,000","$610,000",Single Family Residential,1995,3840,4,3,Arbor Estates,Arbor Estates,"$3,179",Jefferson County R-1,2,2,"Full, Bath/Stubbed, Unfinished",$55,Conventional
42,80003,7517 Quay Street,"Arvada, CO 80003","Apr 28, 2021","$535,000","$607,300",Single Family Residential,1968,2488,3,3,Sunland Hills,Sunland Hills,"$2,443",Jefferson County R-1,2,2,"Finished, Walk-Out Access",,Conventional
43,80003,7371 Otis Court,"Arvada, CO 80003","Apr 07, 2021","$530,000","$600,000",Single Family Residential,1976,2869,5,3,Marin,Marin,"$2,260",Jefferson County R-1,2,2,"Finished, Interior Entry, Partial",,Conventional
44,80003,7253 W 69th Avenue,"Arvada, CO 80003","Mar 12, 2021","$550,000","$600,000",Single Family Residential,1963,2466,4,3,Lamar Heights,Lamar Heights,"$2,660",Jefferson County R-1,2,2,Full,,Conventional
45,80003,6920 Saulsbury Street,"Arvada, CO 80003","Oct 28, 2020","$575,000","$600,000",Single Family Residential,1972,2756,4,3,Lake View Meadows,Lake View Meadows,"$2,402",Jefferson County R-1,2,2,"Finished, Partial",,Conventional
46,80003,6981 Upham Street,"Arvada, CO 80003","May 29, 2020","$600,000","$600,000",Single Family Residential,1960,2856,4,3,Lamar Heights,Lamar Heights,"$2,125",Jefferson County R-1,2,2,Full,,Conventional
47,80003,6669 W 70th Avenue,"Arvada, CO 80003","Nov 20, 2018","$599,950","$600,000",Single Family Residential,2018,2450,4,3,Old Town Arvada,Old Town Arvada,"$2,028",Jefferson County R-1,2,2,None,,Conventional
48,80003,6085 Lamar Street,"Arvada, CO 80003","Oct 02, 2020","$599,999","$595,000",Single Family Residential,1955,1616,3,2,Lamar Heights,Lamar Heights,"$2,092",Jefferson County R-1,8,8,,,Conventional
49,80003,6039 Quay Court,"Arvada, CO 80003","Jun 12, 2020","$599,950","$590,000",Single Family Residential,2006,3195,3,3,"Lamar Heights, Woodfork","Lamar Heights, Woodfork","$2,590",Jefferson County R-1,2,2,"Full, Bath/Stubbed, Unfinished",$90,"Cash, Conventional, FHA, VA"
50,80003,6179 Reed Way,"Arvada, CO 80003","Dec 28, 2020","$590,000","$590,000",Single Family Residential,2008,3504,3,3,Cottonwood Ridge,Cottonwood Ridge,"$3,551",Jefferson County R-1,2,2,"Daylight, Full, Finished",$238,Conventional
51,80003,6909 Otis Court,"Arvada, CO 80003","Dec 11, 2020","$599,000","$590,000",Single Family Residential,1994,3554,4,4,Parkview Estates,Parkview Estates,"$3,530",Jefferson County R-1,3,3,"Full, Finished",,Conventional
52,80003,6039 Quay Court,"Arvada, CO 80003","Jun 12, 2020","$599,950","$590,000",Single Family Residential,2007,3145,3,3,"Lamar Heights, Woodfork","Lamar Heights, Woodfork","$2,590",Jefferson County R-1,2,2,"Full, Unfinished",$90,Conventional
53,80003,6950 W 60th Avenue,"Arvada, CO 80003","Jul 11, 2019","$599,900","$588,000",Single Family Residential,2008,3439,4,3,Lamar Heights,Lamar Heights,"$3,095",Jefferson County R-1,3,3,"Exterior Entry, Partial, Bath/Stubbed, Sump Pump, Unfinished, Walk-Out Access",$90,Conventional
54,80003,6587 Eaton Street,"Arvada, CO 80003","Apr 09, 2021","$595,000","$585,000",Single Family Residential,1961,2484,5,2,Lamar Heights,Lamar Heights,"$1,809",Jefferson County R-1,2,2,"Finished, Partial, Bath/Stubbed",,FHA
55,80003,7434 W 70th Avenue,"Arvada, CO 80003","Nov 30, 2018","$594,000","$585,000",Single Family Residential,2005,4538,4,3,Hackberry Hill,Hackberry Hill,"$3,112",Jefferson County R-1,3,3,"Exterior Entry, Full, Interior Entry, Bath/Stubbed, Unfinished, Walk-Out Access, Heated",,Conventional
56,80003,7424 W 70th Avenue,"Arvada, CO 80003","Nov 21, 2018","$635,000","$582,500",Single Family Residential,2004,4526,4,4,Hackberry Hill Estates,Hackberry Hill Estates,"$3,374",Jefferson County R-1,3,3,"Full, Unfinished",,"Cash, Conventional"
57,80003,7424 W 70th Avenue,"Arvada, CO 80003","Nov 21, 2018","$599,990","$582,500",Single Family Residential,2004,4526,4,4,Hackberry Hill Estates,Hackberry Hill Estates,"$3,374",Jefferson County R-1,3,3,"Full, Bath/Stubbed, Sump Pump, Unfinished, Walk-Out Access",,Conventional
58,80003,5425 W 73rd Place,"Westminster, CO 80003","Jul 17, 2020","$585,000","$580,000",Single Family Residential,2016,3318,4,4,Shoenberg Greens,Shoenberg Greens,"$2,871",Jefferson County R-1,2,2,Full,$150,"Cash, Conventional"
59,80003,7293 Marshall Court,"Arvada, CO 80003","Mar 05, 2021","$529,900","$580,000",Single Family Residential,1979,2530,3,3,The Farms,The Farms,"$1,427",Jefferson County R-1,2,2,Full,,Conventional
60,80003,5425 W 73rd Place,"Westminster, CO 80003","Jul 17, 2020","$585,000","$580,000",Single Family Residential,2016,3142,4,4,Shoenberg Greens,Shoenberg Greens,"$2,871",Jefferson County R-1,2,2,"Full, Finished, Sump Pump",$150,VA
61,80003,6711 W 63rd Avenue,"Arvada, CO 80003","May 29, 2020","$579,900","$579,900",Single Family Residential,2001,2996,4,3,Foxfield,Foxfield,"$3,122",Jefferson County R-1,2,2,"Full, Finished",,Conventional
62,80003,7044 Ingalls Court,"Arvada, CO 80003","Mar 05, 2021","$549,900","$575,000",Single Family Residential,1969,2070,4,3,Lamar Heights,Lamar Heights,"$1,710",Jefferson County R-1,2,2,"Full, Finished",,Cash
63,80003,6037 Pierce Street,"Arvada, CO 80003","Aug 23, 2018","$598,900","$575,000",Single Family Residential,2013,3404,3,3,Arvada,Arvada,"$2,973",Jefferson County R-1,3,3,"Full, Unfinished",$86,Conventional
64,80003,6030 Gray Street,"Arvada, CO 80003","May 30, 2018","$590,000","$575,000",Single Family Residential,2018,3941,3,2,Lamar Heights,Lamar Heights,"$1,669",Jefferson County R-1,2,2,"Full, Interior Entry, Unfinished",,Conventional
65,80003,6709 W 66th Avenue,"Arvada, CO 80003","Feb 25, 2021","$539,000","$571,000",Single Family Residential,1960,2338,3,3,North Arvada Park,North Arvada Park,"$2,629",Jefferson County R-1,1,1,"Full, Finished",,VA
66,80003,6343 Utica Street,"Arvada, CO 80003","Apr 21, 2021","$545,000","$570,000",Single Family Residential,2000,3157,4,4,Tennyson Park,Tennyson Park,"$3,063",Westminster Public Schools,2,2,"Full, Finished",$145,Conventional
67,80003,6341 W 73rd Place,"Arvada, CO 80003","Mar 26, 2021","$520,000","$570,000",Single Family Residential,1977,2516,4,4,The Marin,The Marin,"$2,487",Jefferson County R-1,2,2,Finished,,Conventional
68,80003,6242 Reed Street,"Arvada, CO 80003","Mar 09, 2021","$515,000","$570,000",Single Family Residential,1959,2040,3,2,Arvada,Arvada,"$2,277",Jefferson County R-1,,,"Full, Finished",,Conventional
69,80003,6238 W 80th Place,"Arvada, CO 80003","Oct 01, 2018","$578,000","$570,000",Single Family Residential,1978,4296,6,4,Lake Shore,Lake Shore,"$3,263",Jefferson County R-1,1,1,"Full, Finished",,Conventional
70,80003,6683 Reed Street,"Arvada, CO 80003","Oct 07, 2020","$569,400","$569,400",Single Family Residential,1961,2096,4,2,Larimer Heights,Larimer Heights,"$1,619",Jefferson County R-1,1,1,"Daylight, Finished",,Conventional
71,80003,6565 Newton Street,"Arvada, CO 80003","Jan 08, 2019","$574,900","$564,000",Single Family Residential,2005,4514,7,5,Arvada,Arvada,"$3,778",Academy 20,3,3,"Full, Finished, Interior Entry",,Conventional
72,80003,7767 Harlan Street,"Arvada, CO 80003","Apr 21, 2021","$495,000","$561,000",Single Family Residential,1983,2443,4,3,Wood Creek,Wood Creek,"$2,031",Jefferson County R-1,2,2,Partial,,Item1031Exchange
73,80003,6467 W 66th Avenue,"Arvada, CO 80003","Mar 25, 2021","$555,000","$560,000",Single Family Residential,1971,2097,5,3,Lamar Hill,Lamar Hill,"$2,442",Jefferson County R-1,2,2,Finished,,Cash
74,80003,6827 Pierce Street,"Arvada, CO 80003","Dec 04, 2020","$560,000","$560,000",Single Family Residential,1993,3312,5,4,Parkview Estates,Parkview Estates,"$3,179",Jefferson County R-1,3,3,"Full, Finished, Unfinished",,Conventional
75,80003,6787 Pierce Street,"Arvada, CO 80003","Aug 24, 2020","$549,000","$560,000",Single Family Residential,1973,1976,4,2,Lyndale Junior,Lyndale Junior,"$2,710",Jefferson County R-1,1,1,,,Conventional
76,80003,6101 W 60th Avenue,"Arvada, CO 80003","Dec 15, 2019","$575,000","$560,000",Multifamily,1948,3694,,,Lamar Heights,Lamar Heights,"$2,275",Jefferson County R-1,2,2,"Finished, Interior Entry, Partial",,Conventional
77,80003,5312 W 73rd Place,"Westminster, CO 80003","Mar 16, 2020","$559,900","$559,000",Single Family Residential,2017,3080,4,4,Shoenberg Farms,Shoenberg Farms,"$2,963",Jefferson County R-1,2,2,Full,$150,
78,80003,5312 W 73rd Place,"Westminster, CO 80003","Mar 16, 2020","$559,900","$559,000",Single Family Residential,2017,3080,4,4,Shoenberg Farms Comm 3rd Rep,Shoenberg Farms Comm 3rd Rep,"$2,963",Jefferson County R-1,2,2,"Full, Finished",$150,Cash
79,80003,7463 W 69th Avenue,"Arvada, CO 80003","Jan 11, 2021","$558,900","$558,900",Single Family Residential,1969,1828,3,2,Del Ray,Del Ray,"$1,669",Jefferson County R-1,2,2,Finished,,Conventional
80,80003,7047 Reed Street,"Arvada, CO 80003","Aug 10, 2020","$565,000","$558,000",Single Family Residential,1969,2432,4,3,Lamar Heights,Lamar Heights,"$2,740",Jefferson County R-1,2,2,"Crawl Space, Finished, Sump Pump",,Conventional
81,80003,8435 Newland Drive,"Arvada, CO 80003","Jan 02, 2020","$560,000","$558,000",Single Family Residential,1972,2980,6,4,Lake Arbor,Lake Arbor,"$1,552",Jefferson County R-1,2,2,"Finished, Interior Entry, Partial, Heated",$35,Conventional
82,80003,6843 Teller Court,"Arvada, CO 80003","Mar 17, 2021","$509,000","$557,500",Single Family Residential,1961,2132,3,2,Lamar Heights,Lamar Heights,"$2,436",Jefferson County R-1,1,1,"Full, Finished",,Cash
83,80003,7240 Otis Court,"Arvada, CO 80003","Mar 12, 2021","$504,900","$555,000",Single Family Residential,1975,2422,3,3,Marin,Marin,"$1,590",Jefferson County R-1,2,2,"Partial, Bath/Stubbed, Unfinished",,
84,80003,7479 N Pomona Drive,"Arvada, CO 80003","Mar 10, 2021","$550,000","$555,000",Single Family Residential,1971,2718,5,4,Lake Arbor,Lake Arbor,"$3,635",Jefferson County R-1,2,2,Partial,,
85,80003,7479 N Pomona Drive,"Arvada, CO 80003","Mar 10, 2021","$550,000","$555,000",Single Family Residential,1971,2718,5,4,Lake Arbor,Lake Arbor,"$3,635",Jefferson County R-1,2,2,"Full, Finished",$25,Conventional
86,80003,8284 Saulsbury Court,"Arvada, CO 80003","Aug 24, 2020","$500,000","$555,000",Single Family Residential,1970,2897,4,3,Lake Arbor Flg # 1,Lake Arbor Flg # 1,"$2,721",Jefferson County R-1,2,2,Finished,$35,Conventional
87,80003,6218 Newton Court,"Arvada, CO 80003","Apr 20, 2021","$449,000","$554,500",Single Family Residential,1987,2002,4,3,Arlington Meadows,Arlington Meadows,"$3,551",Westminster Public Schools,2,2,Finished,$128,Conventional
88,80003,8215 Jay Court,"Arvada, CO 80003","Apr 30, 2021","$499,000","$552,500",Single Family Residential,1972,2677,3,3,Lake Arbor,Lake Arbor,"$2,682",Jefferson County R-1,2,2,"Full, Finished, Bath/Stubbed",$35,Conventional
89,80003,6258 W 84th Avenue,"Arvada, CO 80003","Apr 27, 2021","$535,000","$550,000",Single Family Residential,1973,2078,3,3,Lake Arbor,Lake Arbor,"$2,292",Jefferson County R-1,2,2,Finished,,Conventional
90,80003,5511 W 73rd Place,"Westminster, CO 80003","Mar 23, 2021","$550,000","$550,000",Single Family Residential,2013,2617,3,3,Shoenberg Farms,Shoenberg Farms,"$2,647",Jefferson County R-1,2,2,"Partial, Bath/Stubbed, Unfinished",$115,Conventional
91,80003,6164 Otis Street,"Arvada, CO 80003","Feb 19, 2021","$499,000","$550,000",Single Family Residential,1962,2064,5,3,Willow Terrace,Willow Terrace,"$2,397",Jefferson County R-1,1,1,Crawl Space,,Conventional
92,80003,6149 Zenobia Court,"Arvada, CO 80003","Feb 24, 2021","$510,000","$550,000",Single Family Residential,1986,1906,3,4,Tannehill,Tannehill,"$3,772",Westminster Public Schools,2,2,Finished,,Conventional
93,80003,5797 W 80th Circle,"Arvada, CO 80003","Dec 15, 2020","$545,000","$550,000",Single Family Residential,1996,3079,5,4,Arbor Estates Flg No 1,Arbor Estates Flg No 1,"$3,132",Jefferson County R-1,3,3,"Crawl Space, Partial, Bath/Stubbed, Unfinished",$55,Conventional
94,80003,6954 W 83rd Avenue,"Arvada, CO 80003","Nov 20, 2020","$525,000","$550,000",Single Family Residential,1971,2296,4,4,Lake Arbor,Lake Arbor,"$2,583",Jefferson County R-1,2,2,"Finished, Interior Entry, Bath/Stubbed",$35,Conventional
95,80003,7228 Eaton Circle,"Arvada, CO 80003","Oct 30, 2020","$525,000","$550,000",Single Family Residential,1979,2684,4,3,The Farms,The Farms,"$1,495",Jefferson County R-1,2,2,Unfinished,,FHA
96,80003,5302 W 73rd Place,"Westminster, CO 80003","Dec 03, 2020","$550,000","$550,000",Single Family Residential,2018,2679,4,3,Shoenberg Farms,Shoenberg Farms,"$2,899",Jefferson County R-1,2,2,"Finished, Partial, Bath/Stubbed, Sump Pump",$150,Conventional
97,80003,5402 W 73rd Place,"Westminster, CO 80003","Jun 29, 2020","$559,000","$550,000",Single Family Residential,2018,3080,4,4,Shoenberg Farms,Shoenberg Farms,"$3,015",Jefferson County R-1,2,2,"Full, Finished",$150,Conventional
98,80003,7364 Benton Street,"Westminster, CO 80003","Mar 18, 2020","$550,000","$550,000",Single Family Residential,2013,2702,5,4,Shoenberg Farms,Shoenberg Farms,"$2,089",Jefferson County R-1,2,2,"Finished, Sump Pump",$115,Conventional
99,80003,5538 W 73rd Place,"Westminster, CO 80003","Mar 20, 2020","$549,900","$550,000",Single Family Residential,2013,2702,3,4,Shoenberg Farms,Shoenberg Farms,"$2,089",Jefferson County R-1,2,2,"Finished, Partial",$115,Conventional
100,80003,6016 Pierce Street,"Arvada, CO 80003","Feb 03, 2020","$575,000","$550,000",Multifamily,1996,4111,,,Heights,Heights,"$2,916",Jefferson County R-1,3,3,None,,FHA
101,80003,5455 W 73rd Place,"Westminster, CO 80003","Oct 29, 2019","$550,000","$550,000",Single Family Residential,2016,3128,3,4,Schoenberg Farms,Schoenberg Farms,"$2,531",Jefferson County R-1,2,2,"Full, Interior Entry, Bath/Stubbed, Unfinished, Heated, Sump Pump",$150,Conventional
102,80003,8146 Upham Court,"Arvada, CO 80003","Apr 02, 2021","$499,000","$547,500",Single Family Residential,1971,2082,3,2,Lake Arbor,Lake Arbor,"$2,600",Jefferson County R-1,2,2,,$35,Conventional
103,80003,6188 Stuart Street,"Arvada, CO 80003","Apr 06, 2021","$465,000","$546,000",Single Family Residential,1994,3067,6,4,Arlington Meadows Iii,Arlington Meadows Iii,"$3,414",Westminster Public Schools,2,2,"Full, Finished, Interior Entry, Bath/Stubbed, Sump Pump",$136,Conventional
104,80003,7054 Ingalls Court,"Arvada, CO 80003","Apr 06, 2021","$499,000","$545,000",Single Family Residential,1969,2184,5,2,Lamar Heights,Lamar Heights,"$2,600",Jefferson County R-1,2,2,Finished,,Conventional
105,80003,7439 Pierce Street,"Arvada, CO 80003","Mar 24, 2021","$529,950","$545,000",Single Family Residential,1972,2052,4,2,Sunland,Sunland,"$2,314",Jefferson County R-1,2,2,,,Conventional
106,80003,8229 Harlan Court,"Arvada, CO 80003","Aug 27, 2020","$534,900","$545,000",Single Family Residential,1971,2085,4,4,Lake Arbor,Lake Arbor,"$2,522",Jefferson County R-1,2,2,"Full, Finished",$35,Conventional
107,80003,6836 Otis Street,"Arvada, CO 80003","Mar 26, 2020","$540,000","$542,000",Single Family Residential,1995,3360,4,4,Parkview Estates,Parkview Estates,"$2,908",Jefferson County R-1,3,3,"Full, Bath/Stubbed, Walk-Out Access",,Conventional
108,80003,7459 N Pomona Drive,"Arvada, CO 80003","Oct 21, 2019","$555,000","$542,000",Single Family Residential,1971,3165,4,3,Lake Arbor,Lake Arbor,"$2,957",Jefferson County R-1,4,4,"Finished, Interior Entry, Partial, Bath/Stubbed",$35,Conventional
109,80003,7623 Saulsbury Street,"Westminster, CO 80003","Mar 12, 2021","$494,900","$540,000",Single Family Residential,1970,1862,4,2,Parkway Estates,Parkway Estates,"$2,380",Jefferson County R-1,1,1,"Full, Finished",,Cash
110,80003,7024 Newland Street,"Arvada, CO 80003","Jan 15, 2021","$550,000","$540,000",Single Family Residential,1965,2321,5,3,Lamar Heights Flg # 7,Lamar Heights Flg # 7,"$1,730",Jefferson County R-1,2,2,Finished,,Cash
111,80003,5910 W 72nd Drive,"Arvada, CO 80003","Nov 02, 2020","$525,000","$540,000",Single Family Residential,1978,2898,4,4,The Farms,The Farms,"$1,608",Jefferson County R-1,2,2,"Crawl Space, Full, Finished, Interior Entry, Bath/Stubbed, Sump Pump",,Conventional
112,80003,5549 W 72nd Drive,"Westminster, CO 80003","Aug 19, 2020","$549,900","$539,999",Single Family Residential,2008,3048,4,4,Shoenberg Farms,Shoenberg Farms,"$2,765",Jefferson County R-1,2,2,"Full, Finished",$115,Conventional
