,zip_code,sa1,sa2,closing_date,list_price,sold_price,prop_type,year_built,sq_ft,bedrooms,bathrooms,sub_div,sub_area,taxes,school_district,garage_spaces,parking_spaces,basement,hoa_fees,financial_terms
44,80014,12449 E Harvard Drive,"Aurora, CO 80014","Nov 12, 2020","$574,900","$572,000",Single Family Residential,1983,2970,4,4,Ptarmigan Park,Ptarmigan Park,"$1,733",Cherry Creek 5,2,2,Finished,$104,VA
45,80014,13867 E Greenwood Drive,"Aurora, CO 80014","Aug 25, 2020","$559,900","$570,000",Single Family Residential,1982,3598,4,4,Churchill Sub,Churchill Sub,"$3,702",Adams-Arapahoe 28J,3,3,Finished,$155,Cash
46,80014,2413 S Oakland Circle,"Aurora, CO 80014","Jul 31, 2020","$579,900","$570,000",Single Family Residential,1986,3787,5,4,Berkshire Village,Berkshire Village,"$1,585",Cherry Creek 5,3,3,"Crawl Space, Finished, Partial",$25,Conventional
47,80014,2020 S Kingston Court,"Aurora, CO 80014","Jan 24, 2019","$579,900","$569,000",Single Family Residential,1979,3577,5,3,Havana Heights,Havana Heights,"$2,206",Cherry Creek 5,3,3,"Full, Finished, Interior Entry, Heated",,Conventional
48,80014,2069 S Jamaica Court,"Aurora, CO 80014","Mar 18, 2020","$587,500","$557,000",Single Family Residential,1993,4357,4,3,Havana Heights,Havana Heights,"$2,642",Cherry Creek 5,3,3,Full,,Conventional
49,80014,11060 E Wesley Place,"Aurora, CO 80014","Nov 20, 2020","$535,000","$556,000",Single Family Residential,1967,2794,5,3,Eastridge,Eastridge,"$1,872",Cherry Creek 5,2,2,,$75,Conventional
50,80014,12647 E Bates Circle,"Aurora, CO 80014","Apr 21, 2021","$499,900","$548,000",Single Family Residential,1974,2622,4,3,Dam East,Dam East,"$2,361",Cherry Creek 5,2,2,Partial,$100,Conventional
51,80014,11125 E Vassar Drive,"Aurora, CO 80014","Dec 18, 2020","$545,000","$545,000",Single Family Residential,1972,2635,3,3,Eastridge,Eastridge,"$1,987",Cherry Creek 5,2,2,Partial,,
52,80014,11125 E Vassar Drive,"Aurora, CO 80014","Dec 18, 2020","$545,000","$545,000",Single Family Residential,1972,2635,3,3,Eastridge,Eastridge,"$1,987",Cherry Creek 5,2,2,Partial,,VA
53,80014,14709 E Jefferson Avenue,"Aurora, CO 80014","Sep 30, 2019","$569,000","$545,000",Single Family Residential,1981,4012,4,4,Meadow Hills,Meadow Hills,"$2,300",Cherry Creek 5,2,2,"Crawl Space, Daylight, Partial",$200,Other
54,80014,14871 E Asbury Avenue,"Aurora, CO 80014","Apr 28, 2021","$489,000","$540,000",Single Family Residential,1982,2951,4,4,Tierra Iliff,Tierra Iliff,"$3,025",Adams-Arapahoe 28J,2,2,"Finished, Partial",,Conventional
55,80014,11352 E Amherst Court,"Aurora, CO 80014","Apr 26, 2021","$500,000","$540,000",Single Family Residential,1971,3603,3,2,Dam West,Dam West,"$1,964",Cherry Creek 5,2,2,"Full, Unfinished",$122,Conventional
56,80014,12290 E Vassar Drive,"Aurora, CO 80014","Mar 26, 2021","$535,000","$540,000",Single Family Residential,1980,4026,6,4,East Iliff Meadows,East Iliff Meadows,"$2,287",Cherry Creek 5,2,2,"Full, Finished",$109,Conventional
57,80014,2346 S Lansing Street,"Aurora, CO 80014","Apr 29, 2021","$475,000","$535,500",Single Family Residential,1970,2364,4,3,Eastridge,Eastridge,"$1,931",Cherry Creek 5,2,2,"Partial, Unfinished",,Conventional
58,80014,1990 S Jamaica Court,"Aurora, CO 80014","May 24, 2018","$550,000","$530,600",Single Family Residential,1974,3240,4,4,Havana Heights,Havana Heights,"$2,261",Cherry Creek 5,6,6,"Exterior Entry, Full, Finished, Walk-Out Access, Heated",,Conventional
59,80014,2455 S Lansing Way,"Aurora, CO 80014","Nov 30, 2020","$530,000","$528,000",Single Family Residential,1973,3203,4,3,Eastridge 5th Flg,Eastridge 5th Flg,"$2,280",Cherry Creek 5,2,2,"Finished, Walk-Out Access",,Conventional
60,80014,11499 E Evans Avenue,"Aurora, CO 80014","Feb 16, 2021","$509,000","$525,000",Single Family Residential,1983,3672,5,3,Peoria Park,Peoria Park,"$2,575",Cherry Creek 5,2,2,"Full, Finished",,Conventional
61,80014,1940 S Moline Way,"Aurora, CO 80014","Jan 04, 2021","$524,900","$525,000",Single Family Residential,1974,3148,6,4,Village East,Village East,"$2,118",Cherry Creek 5,2,2,"Full, Finished",,Conventional
62,80014,12503 E Lasalle Place,"Aurora, CO 80014","Aug 07, 2020","$555,000","$525,000",Single Family Residential,1982,3979,4,4,Ptarmigan Park,Ptarmigan Park,"$2,087",Cherry Creek 5,3,3,Finished,$378,Conventional
63,80014,13902 E Hampden Place,"Aurora, CO 80014","May 22, 2019","$539,000","$525,000",Single Family Residential,1991,3328,4,4,Meadow Hills,Meadow Hills,"$2,307",Cherry Creek 5,3,3,"Full, Finished, Interior Entry, Heated",$700,Conventional
64,80014,2309 S Macon Street,"Aurora, CO 80014","May 01, 2019","$530,000","$525,000",Single Family Residential,1968,3136,4,3,Eastbridge,Eastbridge,"$2,277",Cherry Creek 5,2,2,"Exterior Entry, Full, Finished, Walk-Out Access",$35,Conventional
65,80014,12851 E Vassar Drive,"Aurora, CO 80014","Aug 17, 2018","$530,000","$522,100",Single Family Residential,1979,3822,4,3,Ptarmigan Park,Ptarmigan Park,"$2,145",Cherry Creek 5,2,2,Full,$95,Cash
66,80014,14278 E Hampden Avenue,"Aurora, CO 80014","Jul 19, 2019","$527,900","$520,000",Multifamily,1997,3448,,,Meadow Hills Country Club 1st-1551,Meadow Hills Country Club 1st-1551,"$2,331",Cherry Creek 5,2,2,"Exterior Entry, Full, Finished, Interior Entry, Walk-Out Access",$300,Conventional
67,80014,11351 E Amherst Court,"Aurora, CO 80014","Oct 09, 2020","$519,900","$519,900",Single Family Residential,1971,2417,4,2,The Dam West,The Dam West,"$1,855",Cherry Creek 5,2,2,"Interior Entry, Partial, Unfinished",$120,Conventional
68,80014,12640 E Bates Circle,"Aurora, CO 80014","Apr 27, 2021","$499,500","$515,000",Single Family Residential,1972,2490,4,3,Dam,Dam,"$2,434",Cherry Creek 5,2,2,"Interior Entry, Partial, Unfinished",$100,Cash
69,80014,2076 S Ironton Court,"Aurora, CO 80014","Oct 11, 2019","$515,000","$512,000",Single Family Residential,1967,3271,5,3,Havana Heights,Havana Heights,"$1,840",Cherry Creek 5,2,2,"Finished, Interior Entry, Partial",,Conventional
70,80014,14058 E Hamilton Drive,"Aurora, CO 80014","Jul 25, 2018","$520,000","$512,000",Single Family Residential,1980,3925,4,3,Churchill,Churchill,"$2,715",Adams-Arapahoe 28J,2,2,"Full, Finished",$157,FHA
71,80014,10900 E Harvard Drive,"Aurora, CO 80014","Nov 10, 2020","$520,000","$511,000",Single Family Residential,1974,3477,4,3,Eastridge,Eastridge,"$2,021",Cherry Creek 5,2,2,Finished,,Conventional
72,80014,12298 E Lasalle Place,"Aurora, CO 80014","Dec 23, 2020","$495,000","$510,000",Single Family Residential,1982,3275,4,4,Ptarmigan Park,Ptarmigan Park,"$2,339",Cherry Creek 5,2,2,"Full, Finished",$416,Conventional
73,80014,2429 S Lima Street,"Aurora, CO 80014","Jun 25, 2020","$525,000","$510,000",Single Family Residential,1966,2991,4,3,Eastridge,Eastridge,"$2,188",Cherry Creek 5,2,2,"Finished, Partial",,Conventional
74,80014,13702 E Hamilton Drive,"Aurora, CO 80014","Dec 28, 2018","$535,000","$510,000",Single Family Residential,1982,5153,5,4,Churchill,Churchill,"$2,984",Adams-Arapahoe 28J,3,3,"Full, Finished",$157,Conventional
75,80014,2006 S Joliet Court,"Aurora, CO 80014","Feb 14, 2019","$494,900","$510,000",Single Family Residential,1985,3174,5,4,Havana Heights,Havana Heights,"$1,250",Cherry Creek 5,2,2,"Full, Finished",,Conventional
76,80014,11467 E Amherst Circle,"Aurora, CO 80014","Apr 29, 2021","$479,900","$502,500",Single Family Residential,1971,2974,4,3,The Dam,The Dam,"$2,205",Cherry Creek 5,2,2,"Finished, Partial",$122,Conventional
77,80014,2397 S Lima Street,"Aurora, CO 80014","Sep 22, 2020","$460,000","$502,500",Single Family Residential,1969,2728,4,3,Dam East,Dam East,"$1,913",Cherry Creek 5,2,2,"Finished, Partial, Sump Pump",,Conventional
78,80014,2873 S Ursula Court,"Aurora, CO 80014","Nov 30, 2020","$509,900","$502,000",Single Family Residential,1977,2937,4,3,The Dam,The Dam,"$2,284",Cherry Creek 5,2,2,Partial,$100,Conventional
79,80014,2057 S Kingston Court,"Aurora, CO 80014","Sep 17, 2019","$500,000","$502,000",Single Family Residential,1970,3001,3,3,Havana Heights,Havana Heights,"$2,051",Cherry Creek 5,2,2,"Finished, Interior Entry, Partial",,Conventional
80,80014,10866 E Wesley Place,"Aurora, CO 80014","Mar 01, 2021","$460,000","$501,500",Single Family Residential,1972,1948,3,3,East Ridge,East Ridge,"$2,025",Cherry Creek 5,2,2,"Crawl Space, Finished",,Cash
81,80014,2000 S Kingston Court,"Aurora, CO 80014","Jul 19, 2019","$490,000","$500,100",Single Family Residential,1979,3054,3,2,Havana Heights Neighborhood-0168,Havana Heights Neighborhood-0168,"$1,666",Cherry Creek 5,6,6,"Full, Interior Entry, Unfinished",,Conventional
82,80014,3792 S Dallas Street,"Aurora, CO 80014","Nov 13, 2020","$504,900","$500,000",Multifamily,2004,2730,,,Hampden Town Center,Hampden Town Center,"$3,530",Cherry Creek 5,2,2,Unfinished,$295,Cash
83,80014,2753 S Macon Street,"Aurora, CO 80014","Oct 30, 2020","$479,500","$500,000",Single Family Residential,1972,3680,4,3,The Dam West,The Dam West,"$1,553",Cherry Creek 5,2,2,Partial,$122,Conventional
84,80014,12469 E Harvard Drive,"Aurora, CO 80014","Oct 16, 2020","$495,000","$500,000",Single Family Residential,1982,3940,5,4,Ptarmigan Park,Ptarmigan Park,"$1,704",Cherry Creek 5,2,2,"Full, Finished",$104,Conventional
85,80014,12750 E Vassar Drive,"Aurora, CO 80014","Oct 16, 2020","$492,000","$500,000",Single Family Residential,1979,3840,4,3,Ptarmigan Park,Ptarmigan Park,"$1,632",Cherry Creek 5,2,2,"Full, Bath/Stubbed",$104,Conventional
86,80014,2694 S Nome Street,"Aurora, CO 80014","Oct 16, 2020","$494,900","$500,000",Single Family Residential,1973,2863,5,4,Eastridge,Eastridge,"$1,451",Cherry Creek 5,2,2,"Finished, Partial",$70,FHA
87,80014,2591 S Oakland Street,"Aurora, CO 80014","May 29, 2020","$499,900","$500,000",Single Family Residential,1980,3614,6,4,Little Horn,Little Horn,"$2,150",Cherry Creek 5,2,2,"Full, Finished, Interior Entry",,FHA
88,80014,12160 E Villanova Drive,"Aurora, CO 80014","Nov 01, 2019","$500,000","$500,000",Single Family Residential,1980,3822,5,4,Ptarmigan Park,Ptarmigan Park,"$2,241",Cherry Creek 5,2,2,"Full, Finished, Interior Entry",$99,Conventional
89,80014,14278 E Hampden Avenue,"Aurora, CO 80014","May 21, 2018","$499,900","$499,900",Multifamily,1997,3448,,,Meadow Hills,Meadow Hills,"$2,331",Cherry Creek 5,2,2,"Exterior Entry, Full, Finished, Walk-Out Access",$300,Cash
90,80014,2449 S Oswego Street,"Aurora, CO 80014","Sep 28, 2020","$492,000","$498,000",Single Family Residential,1986,2734,3,3,Berkshire Village,Berkshire Village,"$2,061",Cherry Creek 5,2,2,Finished,,"Conventional, FHA"
91,80014,12494 E Vassar Drive,"Aurora, CO 80014","Apr 28, 2020","$490,000","$498,000",Single Family Residential,1979,3822,5,4,Ptarmigan Park,Ptarmigan Park,"$1,611",Cherry Creek 5,2,2,"Full, Finished",$104,Conventional
92,80014,3773 S Dayton Way,"Aurora, CO 80014","Jul 01, 2019","$500,000","$497,000",Multifamily,2002,2730,,,Hampden Town Center,Hampden Town Center,"$3,265",Cherry Creek 5,2,2,"Daylight, Finished, Partial",$240,VA
93,80014,11288 E Baltic Drive,"Aurora, CO 80014","Mar 19, 2021","$480,000","$496,860",Single Family Residential,1984,3086,3,3,Rodeo Drive,Rodeo Drive,"$1,395",Cherry Creek 5,2,2,"Finished, Bath/Stubbed",$220,Conventional
94,80014,11551 E Evans Avenue,"Aurora, CO 80014","Nov 10, 2020","$465,000","$495,000",Single Family Residential,1982,2766,4,4,Peoria Park,Peoria Park,"$2,154",Cherry Creek 5,2,2,Partial,$20,Conventional
95,80014,2493 S Lima Way,"Aurora, CO 80014","Sep 30, 2020","$460,000","$495,000",Single Family Residential,1973,3239,5,3,Eastridge,Eastridge,"$1,696",Cherry Creek 5,2,2,Finished,,Cash
96,80014,2049 S Jamaica Court,"Aurora, CO 80014","Sep 18, 2019","$489,900","$495,000",Single Family Residential,1975,3537,4,4,Havana Heights,Havana Heights,"$1,978",Cherry Creek 5,2,2,"Full, Finished, Interior Entry",,Conventional
97,80014,2546 S Joliet Court,"Aurora, CO 80014","Oct 30, 2019","$499,000","$494,500",Single Family Residential,1976,3560,6,3,Eastridge,Eastridge,"$2,005",Cherry Creek 5,2,2,"Full, Finished, Bath/Stubbed",,Conventional
98,80014,12792 E Villanova Drive,"Aurora, CO 80014","Aug 26, 2020","$479,000","$492,000",Single Family Residential,1981,4583,4,4,Ptarmigan Park,Ptarmigan Park,"$2,113",Cherry Creek 5,2,2,"Full, Finished, Sump Pump",$104,FHA
99,80014,12876 E Wesley Place,"Aurora, CO 80014","Apr 26, 2021","$475,000","$490,000",Single Family Residential,2018,1891,3,3,"Heights, The","Heights, The","$4,110",Cherry Creek 5,2,2,Sump Pump,$139,FHA
100,80014,11556 E Amherst Circle,"Aurora, CO 80014","Jul 09, 2020","$489,900","$490,000",Single Family Residential,1971,3118,5,3,Dam West,Dam West,"$2,116",Cherry Creek 5,2,2,Partial,$120,Conventional
101,80014,2142 S Lansing Court,"Aurora, CO 80014","Jun 14, 2018","$490,000","$490,000",Single Family Residential,1984,4484,5,4,Havana Heights,Havana Heights,"$1,532",Cherry Creek 5,2,2,"Full, Interior Entry",,VA
102,80014,12495 E Villanova Drive,"Aurora, CO 80014","May 25, 2018","$454,900","$490,000",Single Family Residential,1978,3859,4,3,Ptarmigan Park,Ptarmigan Park,"$1,532",Cherry Creek 5,2,2,"Full, Unfinished",$95,Conventional
103,80014,13962 E Linvale Place,"Aurora, CO 80014","Apr 29, 2021","$489,500","$489,500",Condo,2020,2344,3,3,Heather Gardens,Heather Gardens,$597,Adams-Arapahoe 28J,2,2,"Full, Sump Pump",$418,Cash
104,80014,13960 E Linvale Place,"Aurora, CO 80014","Feb 08, 2021","$489,500","$489,500",Condo,1980,2200,3,3,Heather Gardens,Heather Gardens,$597,Adams-Arapahoe 28J,2,2,"Daylight, Finished, Sump Pump",$418,Cash
105,80014,11509 E Warren Place,"Aurora, CO 80014","Jun 07, 2019","$489,000","$489,000",Single Family Residential,1991,2860,4,3,Chelsea Hills,Chelsea Hills,"$1,819",Cherry Creek 5,2,2,"Finished, Interior Entry, Partial, Heated",$192,Conventional
106,80014,3132 S Evanston Way,"Aurora, CO 80014","Dec 15, 2020","$464,000","$486,000",Single Family Residential,1979,2840,6,4,Meadowood,Meadowood,"$2,666",Adams-Arapahoe 28J,2,2,"Full, Finished",,Conventional
107,80014,2482 S Oswego Street,"Aurora, CO 80014","Mar 12, 2020","$550,000","$486,000",Single Family Residential,1984,3060,4,4,Berkshire Village,Berkshire Village,"$1,815",Cherry Creek 5,2,2,Partial,$25,Conventional
108,80014,1920 S Lansing Court,"Aurora, CO 80014","Jul 09, 2020","$485,000","$485,500",Single Family Residential,1996,2993,4,3,Havana Heights & Malone,Havana Heights & Malone,"$2,217",Cherry Creek 5,2,2,"Full, Finished, Bath/Stubbed",,Conventional
109,80014,11575 E Amherst Circle,"Aurora, CO 80014","Dec 17, 2020","$475,000","$485,000",Single Family Residential,1971,2354,3,2,Dam West,Dam West,"$1,428",Cherry Creek 5,2,2,Finished,$122,Cash
110,80014,2532 S Oakland Street,"Aurora, CO 80014","Dec 14, 2018","$399,900","$485,000",Single Family Residential,1970,3642,6,3,Ptarmigan Park,Ptarmigan Park,"$2,063",Cherry Creek 5,2,2,"Full, Finished",,Conventional
111,80014,3798 S Dallas Street,"Aurora, CO 80014","Feb 12, 2021","$482,900","$480,500",Multifamily,2004,2268,,,Hampden Town Center,Hampden Town Center,"$3,340",Cherry Creek 5,,,Partial,$295,Conventional
112,80014,12153 E Amherst Circle,"Aurora, CO 80014","Jan 22, 2021","$499,990","$480,000",Single Family Residential,1972,2178,4,3,Dam East,Dam East,"$2,400",Cherry Creek 5,2,2,"Crawl Space, Finished, Partial",$100,Conventional
