,zip_code,sa1,sa2,closing_date,list_price,sold_price,prop_type,year_built,sq_ft,bedrooms,bathrooms,sub_div,sub_area,taxes,school_district,garage_spaces,parking_spaces,basement,hoa_fees,financial_terms
12,80012,1856 S Oswego Street,"Aurora, CO 80012","Mar 03, 2021","$530,000","$525,000",Single Family Residential,1973,3513,4,4,Hallcrafts Village East 5th Flg,Hallcrafts Village East 5th Flg,"$2,100",Cherry Creek 5,2,2,Unfinished,,Conventional
13,80012,1764 S Iola Street,"Aurora, CO 80012","Apr 09, 2020","$525,000","$525,000",Single Family Residential,1993,3458,3,4,Village Knolls,Village Knolls,"$2,112",Cherry Creek 5,3,3,"Full, Walk-Out Access",$126,Conventional
14,80012,14449 E Montana Circle,"Aurora, CO 80012","Jul 16, 2018","$519,000","$525,000",Multifamily,1980,3004,,,Hallmark,Hallmark,"$1,742",Adams-Arapahoe 28J,2,2,"Finished, Interior Entry, None, Heated",,Conventional
15,80012,296 S Tucson Circle,"Aurora, CO 80012","Apr 22, 2021","$489,900","$524,000",Single Family Residential,1974,2666,4,3,Country Club Village,Country Club Village,"$2,518",Adams-Arapahoe 28J,2,2,"Crawl Space, Finished, Partial",,Conventional
16,80012,12426 E Cedar Circle,"Aurora, CO 80012","Dec 04, 2020","$522,000","$522,000",Single Family Residential,1978,4501,4,3,Windsor Park Sub 1st,Windsor Park Sub 1st,"$3,425",Adams-Arapahoe 28J,2,2,"Full, Finished",,Cash
17,80012,13347 E Florida Avenue,"Aurora, CO 80012","Jan 11, 2021","$515,000","$520,000",Single Family Residential,1979,3506,5,4,Haven Village,Haven Village,"$3,064",Adams-Arapahoe 28J,2,2,Partial,,Conventional
18,80012,13645 E Nevada Avenue,"Aurora, CO 80012","Oct 16, 2020","$549,900","$520,000",Multifamily,1964,3690,,,Aurora Hills,Aurora Hills,"$3,050",Adams-Arapahoe 28J,,,Full,,Conventional
19,80012,1487 S Kenton Street,"Aurora, CO 80012","Jun 08, 2020","$550,000","$520,000",Single Family Residential,1997,3855,5,4,Village East,Village East,"$2,578",Cherry Creek 5,3,3,Full,,Conventional
20,80012,14205 E Montana Circle,"Aurora, CO 80012","Dec 13, 2019","$520,000","$520,000",Multifamily,1980,2900,,,Nevin Village,Nevin Village,"$1,758",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry",,Item1031Exchange
21,80012,1475 S Wheeling Circle,"Aurora, CO 80012","Dec 16, 2020","$509,000","$515,000",Single Family Residential,1979,3774,5,4,Hallcrafts Village East,Hallcrafts Village East,"$2,958",Adams-Arapahoe 28J,2,2,Finished,,Cash
22,80012,14429 E Montana Circle,"Aurora, CO 80012","Jul 16, 2018","$519,000","$512,000",Multifamily,1980,2968,,,Hallmark,Hallmark,"$1,658",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry, Heated",,Conventional
23,80012,12822 E Alaska Place,"Aurora, CO 80012","Apr 12, 2021","$499,900","$510,000",Single Family Residential,1968,3352,5,3,Aurora Hills,Aurora Hills,"$3,059",Adams-Arapahoe 28J,2,2,Unfinished,,Conventional
24,80012,1442 S Lansing Street,"Aurora, CO 80012","Nov 13, 2020","$515,000","$510,000",Single Family Residential,1968,2927,4,3,Village East,Village East,"$2,100",Cherry Creek 5,2,2,"Finished, Partial",,Conventional
25,80012,12345 E Cedar Circle,"Aurora, CO 80012","Jul 15, 2019","$540,000","$510,000",Single Family Residential,1981,4616,4,4,Windsor Park,Windsor Park,"$2,644",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry",,Conventional
26,80012,12361 E Cedar Circle,"Aurora, CO 80012","Apr 12, 2019","$510,000","$510,000",Single Family Residential,1970,3670,7,3,Windsor Park,Windsor Park,"$2,645",Adams-Arapahoe 28J,2,2,"Finished, Partial",,Conventional
27,80012,11682 E Colorado Drive,"Aurora, CO 80012","Apr 05, 2021","$474,900","$507,000",Single Family Residential,1972,2935,4,3,Village East,Village East,"$1,965",Cherry Creek 5,2,2,"Crawl Space, Partial, Unfinished",,Conventional
28,80012,795 S Dearborn Circle,"Aurora, CO 80012","Feb 26, 2021","$468,000","$505,000",Single Family Residential,1980,3116,5,4,Aurora,Aurora,"$2,467",Adams-Arapahoe 28J,2,2,"Full, Finished",,Conventional
29,80012,11351 E Center Avenue,"Aurora, CO 80012","Apr 07, 2021","$425,000","$500,000",Single Family Residential,1974,2080,4,2,Expo Park,Expo Park,"$1,651",Cherry Creek 5,2,2,,,Conventional
30,80012,"14387 E Montana Circle Unit A,B","Aurora, CO 80012","Nov 18, 2020","$515,000","$500,000",Multifamily,1980,2992,,,Hallmark,Hallmark,"$2,843",Adams-Arapahoe 28J,2,2,Finished,,Conventional
31,80012,10872 E Iowa Drive,"Aurora, CO 80012","Oct 09, 2020","$478,000","$500,000",Single Family Residential,1965,2918,4,3,Village East,Village East,"$1,843",Cherry Creek 5,2,2,Full,,Conventional
32,80012,1491 S Wheeling Circle,"Aurora, CO 80012","Jul 17, 2020","$495,000","$500,000",Single Family Residential,1979,3806,7,4,Village East,Village East,"$2,738",Adams-Arapahoe 28J,2,2,"Finished, Interior Entry, Partial",,FHA
33,80012,1395 S Moline Street,"Aurora, CO 80012","Jul 29, 2020","$489,000","$495,500",Single Family Residential,1970,3144,5,4,Village East,Village East,"$2,158",Cherry Creek 5,2,2,"Crawl Space, Finished, Partial",,Conventional
34,80012,474 S Kingston Circle,"Aurora, CO 80012","Apr 28, 2021","$450,000","$495,000",Single Family Residential,1978,2712,4,4,Park Village,Park Village,"$2,543",Cherry Creek 5,2,2,"Full, Finished",$432,Conventional
35,80012,11659 E Montana Place,"Aurora, CO 80012","Sep 18, 2019","$495,000","$495,000",Single Family Residential,1972,2721,4,3,Village East,Village East,"$1,495",Cherry Creek 5,2,2,"Finished, Partial",,Conventional
36,80012,10863 E Iowa Drive,"Aurora, CO 80012","Apr 23, 2019","$495,000","$495,000",Single Family Residential,1966,4182,5,3,Village East,Village East,"$2,091",Cherry Creek 5,2,2,"Finished, Partial",,Cash
37,80012,12190 E Arkansas Place,"Aurora, CO 80012","Apr 19, 2021","$450,000","$490,000",Single Family Residential,1973,1586,3,2,Peoria Hills,Peoria Hills,"$1,536",Adams-Arapahoe 28J,2,2,,,Cash
38,80012,1734 S Moline Court,"Aurora, CO 80012","Mar 19, 2021","$464,900","$490,000",Single Family Residential,1973,3349,5,3,Village East,Village East,"$1,444",Cherry Creek 5,2,2,Finished,,Conventional
39,80012,11723 E Jewell Place,"Aurora, CO 80012","Aug 03, 2020","$485,000","$490,000",Single Family Residential,1971,2889,4,3,Village East,Village East,"$1,820",Cherry Creek 5,2,2,"Finished, Partial",,Conventional
40,80012,11347 E Alabama Circle,"Aurora, CO 80012","Nov 25, 2020","$489,900","$489,000",Single Family Residential,1998,2904,3,3,Carriage Village,Carriage Village,"$2,157",Cherry Creek 5,3,3,"Full, Finished",$135,Cash
41,80012,1428 S Macon Street,"Aurora, CO 80012","Oct 23, 2020","$480,000","$486,500",Single Family Residential,1969,2909,5,4,Village East,Village East,"$2,136",Cherry Creek 5,2,2,"Full, Finished, Bath/Stubbed",,Conventional
42,80012,11649 E Florida Avenue,"Aurora, CO 80012","Nov 23, 2020","$475,000","$485,000",Single Family Residential,1970,2707,4,3,Village East,Village East,"$1,985",Cherry Creek 5,2,2,,,Conventional
43,80012,1248 S Kramer Court,"Aurora, CO 80012","Aug 27, 2019","$495,000","$485,000",Single Family Residential,2001,3730,4,3,Carriage Village,Carriage Village,"$2,425",Cherry Creek 5,3,3,"Full, Finished, Heated",$135,Cash
44,80012,12303 E Arizona Drive,"Aurora, CO 80012","Feb 08, 2021","$460,000","$480,000",Single Family Residential,1971,2780,4,3,Peoria Hills,Peoria Hills,"$2,761",Adams-Arapahoe 28J,2,2,"Finished, Partial",,Conventional
45,80012,12469 E Cedar Circle,"Aurora, CO 80012","Dec 20, 2019","$495,000","$480,000",Single Family Residential,1978,4199,4,4,Windsor Park,Windsor Park,"$2,644",Adams-Arapahoe 28J,2,2,"Full, Interior Entry",,FHA
46,80012,12369 E Iowa Drive,"Aurora, CO 80012","Feb 05, 2021","$478,888","$478,000",Single Family Residential,1972,2465,5,3,Hallcrafts Village East,Hallcrafts Village East,"$2,593",Adams-Arapahoe 28J,2,2,,,Conventional
47,80012,11369 E Louisiana Avenue,"Aurora, CO 80012","Oct 27, 2020","$475,000","$475,000",Single Family Residential,1998,3228,3,,Carriage Village Sub 2nd Flg,Carriage Village Sub 2nd Flg,"$1,462",Cherry Creek 5,2,2,Full,$135,VA
48,80012,11151 E Arkansas Avenue,"Aurora, CO 80012","Aug 24, 2020","$480,000","$475,000",Single Family Residential,1969,2612,3,3,Village East,Village East,"$1,680",Cherry Creek 5,2,2,"Finished, Interior Entry, Partial",,Conventional
49,80012,1763 S Moline Court,"Aurora, CO 80012","May 29, 2020","$495,000","$475,000",Single Family Residential,1973,3100,3,3,Village East,Village East,"$2,017",Cherry Creek 5,2,2,Finished,,Conventional
50,80012,1733 S Wheeling Way,"Aurora, CO 80012","Feb 28, 2020","$499,900","$475,000",Single Family Residential,1977,2985,5,3,Village East,Village East,"$2,416",Adams-Arapahoe 28J,2,2,"Finished, Interior Entry, Partial, Heated",,Conventional
51,80012,608 S Troy Street,"Aurora, CO 80012","Feb 04, 2021","$459,900","$474,000",Single Family Residential,1969,2344,4,2,Aurora Hills,Aurora Hills,"$2,347",Adams-Arapahoe 28J,2,2,Partial,,Conventional
52,80012,1435 S Macon Street,"Aurora, CO 80012","Oct 26, 2020","$475,000","$473,500",Single Family Residential,1969,3036,4,3,Village East,Village East,"$1,981",Cherry Creek 5,2,2,"Full, Finished",,FHA
53,80012,12964 E Alaska Place,"Aurora, CO 80012","Nov 23, 2020","$472,000","$472,000",Single Family Residential,1970,2644,4,3,Aurora Hills,Aurora Hills,"$1,682",Adams-Arapahoe 28J,2,2,"Crawl Space, Finished",,Conventional
54,80012,11661 E Iowa,"Aurora, CO 80012","Apr 30, 2021","$450,000","$470,000",Single Family Residential,1974,2572,3,3,Village East,Village East,"$1,840",Cherry Creek 5,2,2,Finished,,Conventional
55,80012,11641 E Colorado Drive,"Aurora, CO 80012","Oct 09, 2020","$475,000","$469,000",Single Family Residential,1972,2902,5,4,Village East,Village East,"$2,082",Cherry Creek 5,2,2,"Crawl Space, Full, Finished",,Conventional
56,80012,1797 S Nile Court,"Aurora, CO 80012","Jul 06, 2020","$478,000","$468,000",Single Family Residential,1971,2708,3,3,Village East,Village East,"$1,933",Cherry Creek 5,3,3,"Finished, Partial",,Conventional
57,80012,13600 E Nevada Place,"Aurora, CO 80012","Jan 24, 2019","$480,000","$467,500",Multifamily,1965,3626,,,Aurora Hills,Aurora Hills,"$2,228",Adams-Arapahoe 28J,,,"Full, Finished, Interior Entry",,Conventional
58,80012,321 S Tucson Way,"Aurora, CO 80012","Mar 22, 2021","$435,000","$466,100",Single Family Residential,1965,2050,3,2,Aurora Hills,Aurora Hills,"$2,723",Adams-Arapahoe 28J,1,1,"Full, Finished",,Conventional
59,80012,1870 S Nile Court,"Aurora, CO 80012","Mar 11, 2021","$465,000","$465,000",Single Family Residential,1971,3720,4,2,Village East,Village East,"$1,990",Cherry Creek 5,2,2,"Full, Unfinished",,"Cash, Private"
60,80012,1167 S Oakland Street,"Aurora, CO 80012","Mar 12, 2021","$439,900","$465,000",Single Family Residential,1966,1950,4,2,Village East,Village East,"$1,609",Cherry Creek 5,2,2,Finished,,FHA
61,80012,1632 S Lansing Street,"Aurora, CO 80012","Dec 09, 2020","$460,000","$465,000",Single Family Residential,1972,2852,5,4,Village East,Village East,"$2,063",Cherry Creek 5,2,2,"Finished, Bath/Stubbed",,Conventional
62,80012,461 S Kingston Circle,"Aurora, CO 80012","Sep 04, 2020","$450,000","$465,000",Single Family Residential,1979,2712,4,4,Park Village,Park Village,"$2,905",Cherry Creek 5,2,2,"Full, Finished, Interior Entry, Bath/Stubbed",$250,Conventional
63,80012,11772 E Jewell Place,"Aurora, CO 80012","Jul 31, 2020","$459,000","$465,000",Single Family Residential,1972,2949,5,3,Village East,Village East,"$2,130",Cherry Creek 5,2,2,Partial,,Conventional
64,80012,1495 S Kingston Street,"Aurora, CO 80012","Feb 12, 2020","$459,900","$465,000",Single Family Residential,1967,2887,5,4,Village East,Village East,"$1,775",Cherry Creek 5,2,2,Full,,FHA
65,80012,11340 E Bails Place,"Aurora, CO 80012","Sep 06, 2019","$459,000","$465,000",Single Family Residential,1972,2847,4,4,Village East,Village East,"$1,868",Cherry Creek 5,2,2,"Finished, Partial",,Conventional
66,80012,1880 S Joliet Street,"Aurora, CO 80012","Sep 04, 2018","$465,000","$465,000",Single Family Residential,2007,2936,4,4,Sandy Hill Heights,Sandy Hill Heights,"$2,103",Cherry Creek 5,3,3,"Full, Finished, Interior Entry",,Conventional
67,80012,1656 S Tucson Street,"Aurora, CO 80012","Apr 09, 2021","$439,000","$460,000",Single Family Residential,1973,1976,4,2,Hallcrafts Village East,Hallcrafts Village East,"$1,505",Adams-Arapahoe 28J,2,2,,,Conventional
68,80012,255 S Tucson Circle,"Aurora, CO 80012","Nov 01, 2020","$450,000","$460,000",Single Family Residential,1973,3567,4,4,Country Club Village,Country Club Village,"$3,094",Adams-Arapahoe 28J,2,2,"Full, Finished",,Conventional
69,80012,1674 S Vaughn Court,"Aurora, CO 80012","Jul 15, 2020","$475,000","$460,000",Single Family Residential,1978,2977,4,3,Haven Village,Haven Village,"$1,765",Adams-Arapahoe 28J,2,2,Partial,,Conventional
70,80012,1645 S Kenton Way,"Aurora, CO 80012","Mar 20, 2020","$449,000","$460,000",Single Family Residential,1970,2774,3,3,Village East,Village East,"$1,609",Cherry Creek 5,2,2,Finished,,Conventional
71,80012,14307 E Montana Circle,"Aurora, CO 80012","Sep 12, 2018","$460,000","$460,000",Multifamily,1980,2980,,,Aurora Central-3043,Aurora Central-3043,"$1,796",Adams-Arapahoe 28J,2,2,"Daylight, Full, Finished",,Conventional
72,80012,13325 E Arkansas Avenue,"Aurora, CO 80012","Sep 02, 2020","$459,000","$459,000",Single Family Residential,1979,3556,7,5,Village East,Village East,"$2,544",Adams-Arapahoe 28J,2,2,Finished,,Conventional
73,80012,1547 S Jamaica Street,"Aurora, CO 80012","May 04, 2020","$459,000","$459,000",Single Family Residential,1965,2068,4,3,Village East,Village East,"$1,923",Cherry Creek 5,2,2,,,Conventional
74,80012,1819 S Nile Court,"Aurora, CO 80012","Feb 14, 2020","$450,000","$459,000",Single Family Residential,1972,3720,4,3,Village East 9th Flg,Village East 9th Flg,"$2,059",Cherry Creek 5,2,2,Partial,,Conventional
75,80012,13611 E Nevada Place,"Aurora, CO 80012","Mar 22, 2019","$460,000","$458,000",Multifamily,1965,3626,,,Aurora Hills,Aurora Hills,"$2,129",Adams-Arapahoe 28J,,,"Full, Finished, Interior Entry, Heated",,Cash
76,80012,1702 S Granby Street,"Aurora, CO 80012","Feb 16, 2021","$439,000","$457,000",Single Family Residential,1979,3018,6,4,Willow Park,Willow Park,"$2,470",Adams-Arapahoe 28J,2,2,Finished,,Conventional
77,80012,432 S Potomac Circle,"Aurora, CO 80012","Apr 12, 2021","$450,000","$456,000",Single Family Residential,1964,2350,5,3,Aurora Hills,Aurora Hills,"$2,436",Adams-Arapahoe 28J,2,2,Full,,Conventional
78,80012,1414 S Lima Street,"Aurora, CO 80012","Feb 08, 2021","$435,000","$456,000",Single Family Residential,1970,3186,4,3,Village East,Village East,"$2,117",Cherry Creek 5,2,2,"Full, Finished",,Cash
79,80012,11567 E Florida Avenue,"Aurora, CO 80012","Feb 20, 2020","$465,500","$455,500",Single Family Residential,1970,3290,5,4,Village East,Village East,"$1,303",Cherry Creek 5,2,2,"Full, Finished, Interior Entry",,VA
80,80012,14975 E Mexico Drive,"Aurora, CO 80012","Jan 06, 2021","$449,000","$455,000",Single Family Residential,1980,2556,5,3,Willow Park Subdivision,Willow Park Subdivision,"$2,648",Adams-Arapahoe 28J,2,2,Finished,,Conventional
81,80012,11550 E Colorado Drive,"Aurora, CO 80012","Jul 31, 2020","$450,000","$455,000",Single Family Residential,1972,2889,4,3,Village East,Village East,"$1,842",Cherry Creek 5,2,2,"Partial, Unfinished",,FHA
82,80012,11389 E Bails Place,"Aurora, CO 80012","Oct 25, 2019","$459,900","$455,000",Single Family Residential,1973,3325,5,4,Village East,Village East,"$1,858",Cherry Creek 5,2,2,"Finished, Interior Entry, Partial",,Conventional
83,80012,1473 S Kenton Street,"Aurora, CO 80012","Feb 28, 2020","$459,900","$453,000",Single Family Residential,1981,3342,4,3,Village East,Village East,"$1,770",Cherry Creek 5,2,2,"Crawl Space, Finished, Interior Entry",,Conventional
84,80012,13691 E Nevada Place,"Aurora, CO 80012","Jun 28, 2019","$459,900","$453,000",Multifamily,1971,2048,,,Aurora Hills,Aurora Hills,"$1,871",Adams-Arapahoe 28J,,,None,,Conventional
85,80012,12187 E Exposition Avenue,"Aurora, CO 80012","Apr 19, 2021","$440,000","$452,500",Single Family Residential,1968,1998,5,2,Aurora Hills,Aurora Hills,"$1,459",Adams-Arapahoe 28J,1,1,"Full, Finished, Interior Entry",,Conventional
86,80012,1584 S Kingston Street,"Aurora, CO 80012","Apr 30, 2020","$449,900","$452,500",Single Family Residential,1966,2900,5,3,Village East,Village East,"$2,159",Cherry Creek 5,2,2,Finished,,FHA
87,80012,12719 E Exposition Drive,"Aurora, CO 80012","May 01, 2020","$439,000","$452,500",Single Family Residential,1968,2653,3,3,Aurora Hills,Aurora Hills,"$2,803",Adams-Arapahoe 28J,2,2,Finished,,FHA
88,80012,14341 E Carolina Drive,"Aurora, CO 80012","Dec 30, 2020","$440,000","$452,000",Single Family Residential,1979,2822,6,4,Sableridge,Sableridge,"$2,675",Adams-Arapahoe 28J,2,2,"Full, Finished",,Other
89,80012,11773 E Jewell Place,"Aurora, CO 80012","Feb 07, 2020","$439,900","$451,012",Single Family Residential,1971,2870,4,3,Village East,Village East,"$1,871",Cherry Creek 5,2,2,"Finished, Partial",,VA
90,80012,15078 E Mexico Drive,"Aurora, CO 80012","Mar 16, 2021","$395,000","$451,000",Single Family Residential,1979,1969,4,3,Willow Park,Willow Park,"$2,486",Adams-Arapahoe 28J,2,2,Finished,,Conventional
91,80012,14016 E Arkansas Drive,"Aurora, CO 80012","Mar 09, 2021","$430,000","$451,000",Single Family Residential,1981,2705,4,3,Sableridge,Sableridge,"$2,515",Adams-Arapahoe 28J,2,2,"Full, Finished",,Conventional
92,80012,435 S Xanadu Street,"Aurora, CO 80012","Feb 26, 2021","$399,999","$451,000",Single Family Residential,1964,1638,3,3,Aurora Hills,Aurora Hills,"$2,261",Adams-Arapahoe 28J,2,2,"Finished, Partial",,Conventional
93,80012,1467 S Lansing Street,"Aurora, CO 80012","Jun 11, 2020","$450,000","$451,000",Single Family Residential,1966,2945,4,3,Village East,Village East,"$1,548",Cherry Creek 5,2,2,Full,,FHA
94,80012,10907 E Mexico Avenue,"Aurora, CO 80012","Nov 20, 2020","$429,900","$450,500",Single Family Residential,1964,3830,5,3,Village East,Village East,"$1,537",Cherry Creek 5,2,2,"Full, Finished",,Conventional
95,80012,12080 E Arizona Avenue,"Aurora, CO 80012","Apr 12, 2021","$415,000","$450,000",Single Family Residential,1966,2009,4,2,Village East,Village East,"$1,118",Cherry Creek 5,2,2,,,Conventional
96,80012,1555 S Eagle Street,"Aurora, CO 80012","Feb 12, 2021","$420,000","$450,000",Single Family Residential,1982,2556,5,3,Willow Park,Willow Park,"$2,493",Adams-Arapahoe 28J,2,2,"Full, Finished",,Conventional
97,80012,1642 S Vaughn Street,"Aurora, CO 80012","Jul 10, 2020","$450,000","$450,000",Single Family Residential,1978,2946,4,3,Haven Village,Haven Village,"$2,848",Adams-Arapahoe 28J,2,2,Full,,Conventional
98,80012,11473 E Mexico Drive,"Aurora, CO 80012","Nov 20, 2019","$450,000","$450,000",Single Family Residential,1973,2956,5,3,Village East,Village East,$972,Cherry Creek 5,2,2,"Finished, Interior Entry, Partial",,Conventional
99,80012,14153 E Montana Circle,"Aurora, CO 80012","Mar 20, 2019","$465,000","$450,000",Multifamily,1980,2900,,,Hallmark,Hallmark,"$1,944",Adams-Arapahoe 28J,2,2,"Daylight, Full",,Conventional
100,80012,1542 S Kenton Street,"Aurora, CO 80012","Mar 26, 2021","$449,500","$449,500",Single Family Residential,1969,2884,2,4,Village East,Village East,"$1,828",Cherry Creek 5,2,2,"Finished, Interior Entry",,FHA
101,80012,12192 E Arizona Avenue,"Aurora, CO 80012","Jun 29, 2020","$449,000","$449,000",Single Family Residential,1971,3150,5,4,Peoria Hills,Peoria Hills,"$2,944",Adams-Arapahoe 28J,2,2,"Crawl Space, Finished, Partial",,Conventional
102,80012,233 S Troy Circle,"Aurora, CO 80012","Sep 26, 2018","$448,999","$449,000",Single Family Residential,1980,3983,5,4,Windsor Park,Windsor Park,"$2,438",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry, Heated",,FHA
103,80012,1473 S Wheeling Circle,"Aurora, CO 80012","Jul 17, 2020","$449,900","$448,900",Single Family Residential,1980,2977,4,3,Village East,Village East,"$2,545",Adams-Arapahoe 28J,2,2,"Full, Unfinished",,Cash
104,80012,11237 E Iowa Drive,"Aurora, CO 80012","Jul 10, 2019","$445,000","$447,500",Single Family Residential,1973,3242,5,3,Village East,Village East,"$1,692",Cherry Creek 5,2,2,"Interior Entry, Partial, Unfinished",,Conventional
105,80012,13341 E Idaho Place,"Aurora, CO 80012","Mar 05, 2021","$430,000","$446,000",Single Family Residential,1979,3556,4,3,Village East,Village East,"$2,578",Adams-Arapahoe 28J,2,2,Full,,Conventional
106,80012,295 S Tucson Circle,"Aurora, CO 80012","Feb 04, 2019","$449,900","$446,000",Single Family Residential,1979,3504,5,4,Windsor Park,Windsor Park,"$2,228",Adams-Arapahoe 28J,2,2,"Full, Finished, Interior Entry",,Cash
107,80012,385 S Salem Street,"Aurora, CO 80012","Apr 16, 2021","$410,000","$445,000",Single Family Residential,1964,2670,5,2,Aurora Hills,Aurora Hills,"$2,318",Adams-Arapahoe 28J,1,1,Finished,,FHA
108,80012,1352 S Peoria Court,"Aurora, CO 80012","Mar 08, 2021","$410,000","$445,000",Single Family Residential,1980,2484,3,2,Hallcrafts Village East,Hallcrafts Village East,"$1,937",Cherry Creek 5,2,2,Partial,$15,Cash
109,80012,10955 E Iowa Drive,"Aurora, CO 80012","Feb 01, 2021","$425,000","$445,000",Single Family Residential,1970,3234,5,3,Village East,Village East,"$1,382",Cherry Creek 5,2,2,"Full, Finished",,Conventional
110,80012,15071 E Utah Place,"Aurora, CO 80012","Nov 20, 2020","$445,999","$445,000",Single Family Residential,1979,2314,3,3,Willow Park Subdivision,Willow Park Subdivision,"$2,284",Adams-Arapahoe 28J,2,2,Finished,,Conventional
111,80012,1681 S Vaughn Street,"Aurora, CO 80012","Oct 20, 2020","$435,000","$445,000",Single Family Residential,1978,3032,4,3,Kensington,Kensington,"$2,588",Adams-Arapahoe 28J,2,2,Unfinished,,FHA
112,80012,12035 E Oregon Circle,"Aurora, CO 80012","Jan 29, 2021","$449,900","$445,000",Single Family Residential,1972,3206,4,3,Hallcrafts Village East,Hallcrafts Village East,"$1,908",Cherry Creek 5,2,2,Unfinished,,FHA
113,80012,1208 S Kramer Court,"Aurora, CO 80012","Sep 28, 2018","$455,000","$445,000",Single Family Residential,2001,3244,3,3,Carriage Village,Carriage Village,"$1,479",Cherry Creek 5,2,2,"Full, Finished, Interior Entry, Heated",$135,Conventional
114,80012,12075 E Oregon Circle,"Aurora, CO 80012","Jan 15, 2021","$444,500","$444,000",Single Family Residential,1972,2897,4,4,Village East,Village East,"$2,055",Cherry Creek 5,2,2,Full,,Conventional
115,80012,1594 S Dawson Street,"Aurora, CO 80012","Apr 26, 2021","$417,500","$443,000",Single Family Residential,1982,2303,3,3,Aurora Hills,Aurora Hills,"$2,605",Adams-Arapahoe 28J,2,2,Full,,Cash
116,80012,641 S Paris Street,"Aurora, CO 80012","Mar 26, 2021","$429,999","$442,000",Single Family Residential,1971,1850,5,3,Aurora Hills,Aurora Hills,"$1,486",Cherry Creek 5,2,2,Finished,,Conventional
117,80012,11497 E Colorado Drive,"Aurora, CO 80012","Feb 28, 2020","$445,000","$442,000",Single Family Residential,1972,2889,5,3,Village East,Village East,"$1,646",Cherry Creek 5,2,2,"Finished, Interior Entry",,Conventional
